取引日,銘柄コード,銘柄名,規制,最高料率 臨時倍率,逆日歩(円),逆日歩(%),年率(%),最高料率(円),超過株数,貸借値段(円),品貸日数,日証金 買新規,日証金 買返済,日証金 買残高,日証金 売新規,日証金 売返済,日証金 売残高,日証金 差引残高,差引残高 出来高比(%),差引残高 前日比,前日比 出来高比(%),回転日数,貸借倍率,東証 出来高,東証 売買代金(円)
2021-03-26,1326,ＳＰＤＲゴール,,,,,,,,17680,,0,57,499,0,0,0,499,4.94,-57,-0.56,16.2,,10093,178406120
2021-03-26,1327,ＥＡＳＹ商品,売禁,,,,,,,3555,,0,0,20,0,0,0,20,18.69,0,0,,,107,378975
2021-03-26,1328,ＮＦ金価格,,,,,,,,4800,,0,210,12860,0,40,700,12160,46.64,-170,-0.65,65.8,18.37,26070,125160250
2021-03-26,1329,ｉＳ２２５,,,,,,,,30050,,0,2,109,238,97,2204,-2095,-5.62,-143,-0.38,8.5,0.05,37280,1119057830
2021-03-26,1330,上場２２５,,,,,,,,30100,,0,0,110,2070,100,40920,-40810,-84.02,-1970,-4.06,16.6,0.00,48570,1459719000
2021-03-26,1332,日水,,,,,,,,560,,1000,2100,42900,18600,7000,38200,4700,0.27,-12700,-0.72,4.1,1.12,1770400,995379800
2021-03-26,1333,マルハニチロ,,,,,,,,2727,,300,100,5200,13700,0,24300,-19100,-7.35,-13500,-5.20,5.0,0.21,259700,708690700
2021-03-26,1343,ＮＦＪ－ＲＥＩＴ,,,,,,,,2152,,12420,52170,55450,0,0,291430,-235980,-105.78,-39750,-17.82,31.6,0.19,223090,478895720
2021-03-26,1344,ＭＸＳコア３０,,,,,,,,860,,0,60,0,0,0,100,-100,-9.35,-60,-5.61,1.6,0,1070,920820
2021-03-26,1345,上場Ｊリート,,,,,,,,2018,,0,0,8200,4200,0,55700,-47500,-55.43,-4200,-4.90,36.6,0.15,85700,173031100
2021-03-26,1346,ＭＸＳ２２５,,,,,,,,30100,,300,151,718,687,39,3627,-2909,-13.12,-499,-2.25,6.0,0.20,22172,664801030
2021-03-26,1348,ＭＸＳトピクス,,,,,,,,2048,,30,90,370,630,0,630,-260,-0.39,-690,-1.03,2.0,0.59,67230,137376340
2021-03-26,1349,アジア債券,売禁,,,,,,,13140,,0,0,0,0,0,0,0,0,0,0,,,5,65620
2021-03-26,1352,ホウスイ,,,,,,,,1006,,0,0,400,0,0,0,400,21.05,0,0,,,1900,1906600
2021-03-26,1356,ＴＰダブルインバース,,,,,,,,1145,,1050,0,108510,1700,1470,1700,106810,16.64,820,0.13,14.8,63.83,642040,739052280
2021-03-26,1357,ＮＦ日経ダブインバ,,,,,,,,422,,116164,752467,5574533,610540,177344,2389328,3185205,5.59,-1069499,-1.88,13.0,2.33,57010234,24180911014
2021-03-26,1358,上場日経２倍,,,,,,,,29980,,0,30,1044,116,50,860,184,0.82,-96,-0.43,4.4,1.21,22430,669902920
2021-03-26,1360,ダブルインバース日経,,,,,,,,1028,,36750,58170,430110,600,0,216440,213670,1.55,-22020,-0.16,6.7,1.99,13761240,14246887950
2021-03-26,1364,ｉＳＪＰＸ日経４００,,,,,,,,18190,,0,63,205,40,0,208,-3,-0.19,-103,-6.63,7.4,0.99,1554,28273810
2021-03-26,1365,大和２２５ダブル,,,,,,,,24850,,0,438,3095,91,859,384,2711,6.23,330,0.76,3.6,8.06,43487,1075640980
2021-03-26,1366,大和２２５ダブルベア,,,,,,,,1101,,0,1910,28370,0,0,1088,27282,4.71,-1910,-0.33,11.0,26.08,579427,641459157
2021-03-26,1367,大和ＴＰＸダブル,,,,,,,,19150,,214,620,1203,283,169,902,301,0.76,-520,-1.32,2.9,1.33,39512,752778480
2021-03-26,1368,大和ＴＰＸダブルベア,,,,,,,,1663,,3500,0,42790,0,930,476,42314,20.03,4430,2.10,14.0,89.89,211225,353232487
2021-03-26,1369,Ｏｎｅ・日経２２５,,,,,,,,29230,,0,25,310,250,0,640,-330,-10.20,-275,-8.50,8.6,0.48,3234,94080540
2021-03-26,1375,雪国まいたけ,,,,,,,,1989,,0,2000,12100,0,0,0,12100,7.82,-2000,-1.29,30.1,,154800,308033500
2021-03-26,1376,カネコ種苗,,,,,,,,1625,,300,300,600,0,0,0,600,5.83,0,0,3.6,,10300,16717400
2021-03-26,1377,サカタのタネ,,,,,,,,4075,,100,600,2300,200,600,9900,-7600,-10.81,-100,-0.14,12.1,0.23,70300,286812500
2021-03-26,1379,ホクト,,,,,,,,2163,,0,0,4500,1600,1300,3600,900,1.01,-300,-0.34,7.7,1.25,88800,191966600
2021-03-26,1380,秋川牧園,,,,,,,,1229,,0,0,100,0,0,0,100,3.45,0,0,4.5,,2900,3592700
2021-03-26,1381,アクシーズ,,,,,,,,3475,,0,0,300,0,0,0,300,50.00,0,0,28.0,,600,2068000
2021-03-26,1382,ホーブ,,,,,,,,920,,0,0,200,0,0,0,200,18.18,0,0,,,1100,1011400
2021-03-26,1383,ベルグアース,,,,,,,,2657,,0,0,1800,0,0,0,1800,33.33,0,0,5.2,,5400,14361800
2021-03-26,1384,ホクリヨウ,,,,,,,,726,,0,0,70700,0,0,0,70700,266.79,0,0,440.5,,26500,19241900
2021-03-26,1385,ＵＢＳユーロ圏株５０,売禁,,,,,,,4980,,0,0,28,0,0,0,28,22.95,0,0,,,122,608050
2021-03-26,1386,ＵＢＳ欧州株,売禁,,,,,,,8880,,0,0,0,0,0,0,0,0,0,0,1.5,,48,425570
2021-03-26,1387,ＵＢＳユーロ圏株,注喚,,,,,,,17690,,0,0,67,1,0,76,-9,-900.00,-1,-100.00,712.0,0.88,1,17690
2021-03-26,1388,ＵＢＳユーロ圏小型株,売禁,,,,,,,15460,,0,0,0,0,0,0,0,,0,,,,0,0
2021-03-26,1389,ＵＢＳ英国大型１００,注喚,,,,,,,9520,,0,25,119,0,0,57,62,43.66,-25,-17.61,11.4,2.09,142,1346270
2021-03-26,1390,ＵＢＳアジア太平洋株,売禁,,,,,,,5120,,0,0,200,0,0,0,200,384.62,0,0,,,52,270040
2021-03-26,1391,ＵＢＳスイス株,注喚,,,,,,,2475,,0,0,30,0,0,5,25,166.67,0,0,35.2,6.00,15,37431
2021-03-26,1392,ＵＢＳ英国株,注喚,,,,,,,2560,,0,5,1021,0,0,0,1021,936.70,-5,-4.59,50.0,,109,278020
2021-03-26,1393,ＵＢＳ米国株,売禁,,,,,,,41750,,0,0,30,0,0,0,30,750.00,0,0,102.7,,4,167000
2021-03-26,1394,ＵＢＳ先進国株,注喚,,,,,,,31050,,0,0,37,0,0,1,36,,0,,,37.00,0,0
2021-03-26,1397,ＳＭＤＡＭ　２２５,,,,,,,,29380,,0,0,12,0,0,12,0,0,0,0,18.5,1.00,11,324380
2021-03-26,1398,ＳＭＤＡＭ　Ｊリート,,,,,,,,2033,,0,0,30,0,0,0,30,3.95,0,0,30.0,,760,1542440
2021-03-26,1399,上場高配当低ボラ,,,,,,,,1661,,0,0,0,0,0,0,0,0,0,0,,,490,813090
2021-03-26,1400,ルーデン,,,,,,,,334,,400,0,66800,0,0,0,66800,148.12,400,0.89,42.3,,45100,14877200
2021-03-26,1401,エムビーエス,,,,,,,,604,,0,100,7700,0,0,0,7700,513.33,-100,-6.67,47.7,,1500,904600
2021-03-26,1407,ウエストＨＤ,,,,,,,,3280,,200,1400,99200,0,100,0,99200,38.14,-1100,-0.42,18.8,,260100,850594000
2021-03-26,1413,ヒノキヤグループ,,,,,,,,2484,,700,0,1300,0,0,0,1300,5.00,700,2.69,3.1,,26000,64720400
2021-03-26,1414,ショーボンド,,,,,,,,4815,,400,1400,39100,0,0,0,39100,31.56,-1000,-0.81,75.4,,123900,597340500
2021-03-26,1417,ミライトＨＤ,,,,,,,,1881,,200,6100,27000,900,0,1100,25900,10.23,-6800,-2.68,16.4,24.55,253300,476142400
2021-03-26,1418,インターライフ,,,,,,,,235,,1200,48700,23500,0,0,78500,-55000,-327.38,-47500,-282.74,13.9,0.30,16800,3949400
2021-03-26,1419,タマホーム,,,,,,,,2145,,0,0,4400,17100,700,235200,-230800,-139.71,-16400,-9.93,23.4,0.02,165200,354242800
2021-03-26,1420,サンヨーＨ,注喚,,,,,,,819,,200,2700,17400,6800,100,95600,-78200,-193.09,-9200,-22.72,30.4,0.18,40500,33235500
2021-03-26,1429,日本アクア,,,,,,,,618,,600,0,12600,0,0,6700,5900,14.32,600,1.46,26.2,1.88,41200,25493200
2021-03-26,1430,ファーストコーポ,,,,,,,,743,,1900,100,8200,0,0,300,7900,15.77,1800,3.59,4.5,27.33,50100,37569500
2021-03-26,1431,リブワーク,,,,,,,,1791,,100,300,10400,0,0,0,10400,34.10,-200,-0.66,9.9,,30500,54472100
2021-03-26,1433,ベステラ,,,,,,,,1688,,1000,1000,14600,400,0,3400,11200,43.92,-400,-1.57,6.9,4.29,25500,42666800
2021-03-26,1434,ＪＥＳＣＯ　ＨＤ,,,,,,,,602,,5000,17600,29300,0,0,0,29300,22.64,-12600,-9.74,5.3,,129400,77182800
2021-03-26,1435,ＴＡＴＥＲＵ,,,,,,,,190,,0,2000,13100,0,0,0,13100,10.02,-2000,-1.53,5.4,,130700,24714100
2021-03-26,1436,フィット,,,,,,,,1143,,200,5900,10300,0,0,0,10300,68.67,-5700,-38.00,10.0,,15000,17035000
2021-03-26,1439,安江工務店,,,,,,,,1055,,0,0,0,0,0,0,0,0,0,0,3.1,,1600,1691700
2021-03-26,1443,技研ホールディングス,,,,,,,,318,,600,0,13400,0,0,0,13400,28.63,600,1.28,5.2,,46800,14746500
2021-03-26,1446,キャンディル,,,,,,,,552,,200,7500,3800,500,0,11600,-7800,-76.47,-7800,-76.47,8.1,0.33,10200,5611600
2021-03-26,1447,ＩＴｂｏｏｋＨＤ,,,,,,,,459,,100,500,143800,0,0,0,143800,73.40,-400,-0.20,75.8,,195900,88936100
2021-03-26,1448,スペースバリューＨＤ,,,,,,,,726,,300,0,28400,8300,600,29600,-1200,-0.51,-7400,-3.16,7.4,0.96,234200,169898800
2021-03-26,1450,田中建設工業,,,,,,,,2595,,300,0,1600,0,0,0,1600,31.37,300,5.88,7.4,,5100,13185700
2021-03-26,1451,ＫＨＣ,,,,,,,,626,,200,0,2800,0,0,0,2800,27.72,200,1.98,14.6,,10100,6277800
2021-03-26,1456,大和２２５ベア,,,,,,,,4380,,0,50,2,0,5,55,-53,-0.06,-45,-0.05,2.2,0.04,83460,365612185
2021-03-26,1457,大和ＴＰＸベア,,,,,,,,5310,,29,5,34,0,0,10,24,7.62,24,7.62,1.1,3.40,315,1678530
2021-03-26,1458,楽天２２５ダブルブル,,,,,,,,18850,,6,5063,61649,261,355,5275,56374,6.76,-4963,-0.59,8.6,11.69,834487,15652587800
2021-03-26,1459,楽天２２５ダブルベア,,,,,,,,1680,,597,94274,453641,394,700,102491,351150,10.86,-93371,-2.89,10.7,4.43,3232366,5463345523
2021-03-26,1460,ＭＸＳ　Ｊクオ,売禁,,,,,,,23500,,0,1,0,0,0,0,0,0,-1,-100.00,1.3,,1,23500
2021-03-26,1464,大和Ｊ４００ダブル,,,,,,,,15280,,0,3,0,1,0,4,-4,-0.94,-4,-0.94,2.8,0,427,6473510
2021-03-26,1465,大和Ｊ４００ベア,,,,,,,,5180,,0,0,20,0,0,1,19,380.00,0,0,23.3,20.00,5,25960
2021-03-26,1466,大和Ｊ４００ダブベア,,,,,,,,2156,,0,0,0,0,0,0,0,0,0,0,1.0,,1541,3344160
2021-03-26,1467,ＪＰＸ日経４００ブル,売禁,,,,,,,14350,,0,20,620,0,0,0,620,1550.00,-20,-50.00,18.7,,40,568900
2021-03-26,1468,ＪＰＸ日経４００ベア,,,,,,,,5110,,20,0,20,0,0,0,20,100.00,20,100.00,0.1,,20,102200
2021-03-26,1469,４００ベア２倍,,,,,,,,2155,,0,0,1090,0,0,0,1090,18.26,0,0,3.5,,5970,12907370
2021-03-26,1470,ＮＦＪ４００レバ,,,,,,,,24740,,12,0,819,0,0,47,772,357.41,12,5.56,27.0,17.43,216,5354920
2021-03-26,1471,ＮＦＪ４００インバ,,,,,,,,3340,,0,0,45,0,0,0,45,30.20,0,0,19.5,,149,498010
2021-03-26,1472,ＮＦＪ４００Ｄインバ,,,,,,,,870,,0,90,0,0,41,49,-49,-1.74,-49,-1.74,1.0,0,2812,2449699
2021-03-26,1473,Ｏｎｅ・トピックス,,,,,,,,2006,,250,0,430,0,10,400,30,0.15,260,1.31,7.3,1.07,19810,39717280
2021-03-26,1474,Ｏｎｅ・ＪＰＸ４００,,,,,,,,18030,,0,0,0,0,0,0,0,0,0,0,,,4875,87717590
2021-03-26,1475,ｉＳＴＯＰＩＸ,,,,,,,,2022,,1280,0,5490,80,0,1145,4345,2.73,1200,0.75,4.6,4.79,159442,321710140
2021-03-26,1476,ｉＳＪリート,,,,,,,,2066,,2746,200,2846,0,0,0,2846,0.51,2546,0.46,2.6,,557841,1151443849
2021-03-26,1477,ｉＳＭＳＣＩ最小分散,,,,,,,,1921,,0,0,0,0,0,0,0,0,0,0,,,1496,2863392
2021-03-26,1478,ｉＳＭＳＣＩ高配当,,,,,,,,2198,,0,16,0,0,0,0,0,0,-16,-0.41,1.0,,3858,8499378
2021-03-26,1479,大和ＭＳＣＩ人材設備,,,,,,,,23780,,0,0,0,0,0,34,-34,-850.00,0,0,,0,4,95000
2021-03-26,1480,ＮＦ企業価値,,,,,,,,19690,,0,0,0,0,0,0,0,0,0,0,,,25,490030
2021-03-26,1481,上場日本経済貢献,,,,,,,,1919,,0,0,0,0,0,0,0,,0,,,,0,0
2021-03-26,1482,ｉＳ米国債七十円へジ,,,,,,,,2335,,0,0,138,169,0,169,-31,-0.10,-169,-0.54,2.3,0.82,31120,72640920
2021-03-26,1483,ｉＳ設備人材,,,,,,,,1883,,0,0,24,0,0,0,24,266.67,0,0,8.0,,9,16860
2021-03-26,1484,Ｏｎｅ・設備人材投資,,,,,,,,1899,,0,0,0,0,0,0,0,0,0,0,,,1370,2600060
2021-03-26,1485,ＭＸＳ　Ｊ積極投資,,,,,,,,30800,,0,0,0,0,0,0,0,,0,,,,0,0
2021-03-26,1486,上場米債ヘッジなし,注喚,,,,,,,21040,,0,0,29,0,0,5,24,1.89,0,0,5.7,5.80,1273,26797590
2021-03-26,1487,上場米債ヘッジあり,注喚,,,,,,,18220,,0,87,0,0,0,87,-87,-107.41,-87,-107.41,2.3,0,81,1474970
2021-03-26,1488,大和Ｊリート,,,,,,,,2049,,0,1410,80,100,30,1560,-1480,-1.82,-1480,-1.82,8.1,0.05,81170,166144290
2021-03-26,1489,ＮＦ日経高配当５０,,,,,,,,36800,,76,153,357,0,80,354,3,0.12,3,0.12,4.8,1.01,2599,95932000
2021-03-26,1490,上場ベータヘッジ,,,,,,,,7960,,0,0,0,0,0,0,0,,0,,,,0,0
2021-03-26,1491,中外鉱,,,,,,,,33,,0,0,1073000,0,0,0,1073000,228.88,0,0,8.5,,468800,15580000
2021-03-26,1492,ＭＸＳ　中小型,,,,,,,,16500,,0,7,6,2,0,11,-5,-4.85,-9,-8.74,4.0,0.55,103,1703400
2021-03-26,1493,Ｏｎｅ・中小型,,,,,,,,16610,,2,5,2,0,0,5,-3,-6.25,-3,-6.25,3.8,0.40,48,798260
2021-03-26,1494,Ｏｎｅ・高配当日本株,,,,,,,,20730,,0,0,0,0,0,0,0,0,0,0,,,39,808700
2021-03-26,1495,上場アジアリート,,,,,,,,10170,,0,0,0,0,0,0,0,0,0,0,1.3,,460,4676200
2021-03-26,1496,ｉＳ米＄ＩＧ社債ヘジ,,,,,,,,2523,,0,0,201,0,0,0,201,1.94,0,0,3.6,,10371,26155533
2021-03-26,1497,ｉＳ米＄ＨＹ社債ヘジ,注喚,,,,,,,2356,,2,0,48,0,0,0,48,0.66,2,0.03,1.8,,7293,17176563
2021-03-26,1498,Ｏｎｅ・ＥＳＧ,,,,,,,,14930,,0,0,0,0,0,0,0,0,0,0,1.4,,58,865350
2021-03-26,1499,ＭＸＳ高配当７０ＭＮ,,,,,,,,8280,,13,0,13,9,3,60,-47,-32.41,7,4.83,2.5,0.22,145,1194140
2021-03-26,1514,住石ＨＤ,,,,,,,,127,,5600,5300,123400,1700,0,35500,87900,33.74,-1400,-0.54,7.0,3.48,260500,33062000
2021-03-26,1515,日鉄鉱,,,,,,,,6990,,100,2200,900,200,700,2500,-1600,-6.35,-1600,-6.35,3.9,0.36,25200,176655000
2021-03-26,1518,三井松島ＨＤ,,,,,,,,1067,,33300,15300,36700,7700,600,31100,5600,3.42,10900,6.66,4.7,1.18,163600,174824300
2021-03-26,1540,純金信託,,,,,,,,5840,,70,0,22796,0,0,0,22796,27.94,70,0.09,27.2,,81581,476565080
2021-03-26,1541,純プラ信,,,,,,,,3800,,57,7573,4065,1503,0,13084,-9019,-15.06,-9019,-15.06,7.7,0.31,59891,226286875
2021-03-26,1542,純銀信託,,,,,,,,8360,,0,108,2641,0,0,0,2641,19.55,-108,-0.80,13.1,,13510,112602610
2021-03-26,1543,純パラ信,売禁,,,,,,,85000,,5,23,56,0,0,0,56,11.34,-18,-3.64,6.4,,494,41847000
2021-03-26,1545,ＮＦＮＡＳＤＡＱ,,,,,,,,14260,,19775,0,23346,0,5018,20670,2676,6.03,24793,55.84,3.2,1.13,44398,630857170
2021-03-26,1546,ＮＦＮＹダウ,注喚,,,,,,,35000,,0,1360,1289,130,394,3214,-1925,-59.62,-1096,-33.94,8.4,0.40,3229,112705200
2021-03-26,1547,上場米国,,,,,,,,4660,,150,2120,1570,370,110,3800,-2230,-7.85,-2230,-7.85,8.3,0.41,28390,131810100
2021-03-26,1550,ＭＸＳ外株,,,,,,,,3105,,0,360,140,0,0,140,0,0,-360,-5.21,2.7,1.00,6910,21398900
2021-03-26,1551,ＪＡＳＤＡＱ２０,,,,,,,,5180,,0,0,50,0,0,20,30,5.08,0,0,1.9,2.50,590,3059500
2021-03-26,1552,ＶＩＸ短期先物,売禁,,,,,,,4180,,19356,3318,520945,0,0,0,520945,41.38,16038,1.27,42.8,,1259076,5326095625
2021-03-26,1554,上場ＭＳ世,注喚,,,,,,,2697,,0,0,3000,100,120,2290,710,34.63,20,0.98,36.9,1.31,2050,5488910
2021-03-26,1555,上場Ａリート,,,,,,,,1576,,0,140,110,150,0,400,-290,-9.18,-290,-9.18,3.2,0.28,3160,4973600
2021-03-26,1557,ＳＰＤＲ５００,売禁,,,,,,,42750,,0,58,194,0,0,0,194,4.54,-58,-1.36,15.3,,4277,182437250
2021-03-26,1559,ＮＦタイ株,,,,,,,,3090,,0,4,6665,10,0,138,6527,1677.89,-14,-3.60,265.2,48.30,389,1207275
2021-03-26,1560,ＮＦマレーシア株,,,,,,,,4130,,0,0,11,0,0,0,11,7.14,0,0,3.6,,154,635680
2021-03-26,1563,マザーズコア,,,,,,,,3640,,0,1048,2682,1903,160,9209,-6527,-68.56,-2791,-29.32,9.3,0.29,9520,34451895
2021-03-26,1566,上場ＥＭ債,,,,,,,,43800,,0,4,0,22,0,26,-26,-4.33,-26,-4.33,1.5,0,601,26296950
2021-03-26,1567,ＭＸＳリスク５,注喚,,,,,,,1293,,0,0,0,0,0,0,0,,0,,,,0,0
2021-03-26,1568,ＴＰレバレッジダブル,,,,,,,,24680,,3450,1580,17310,0,0,720,16590,6.18,1870,0.70,4.2,24.04,268570,6590862500
2021-03-26,1569,トピックスインバース,,,,,,,,2227,,0,150,1190,0,0,0,1190,5.06,-150,-0.64,3.2,,23510,52443580
2021-03-26,1570,ＮＦ日経レバ,,,,,,,,32350,,93,24023,261839,2130,126876,7160,254679,6.71,100816,2.66,5.8,36.57,3793459,122007495600
2021-03-26,1571,ＮＦ日経インバ,,,,,,,,1018,,50,0,76823,2200,0,4182,72641,9.52,-2150,-0.28,44.1,18.37,763001,778185138
2021-03-26,1572,Ｈ株レバレッジダブル,売禁,,,,,,,11630,,10,0,1490,0,0,0,1490,139.25,10,0.93,17.1,,1070,12284000
2021-03-26,1573,Ｈ株インバース,注喚,,,,,,,6540,,0,230,40,30,10,290,-250,-67.57,-250,-67.57,11.0,0.14,370,2447200
2021-03-26,1574,ＭＸＳリスク１０,売禁,,,,,,,1678,,0,0,0,0,0,0,0,,0,,2.7,,0,0
2021-03-26,1575,中国Ａ３００,売禁,,,,,,,888,,0,10,9830,0,0,0,9830,622.15,-10,-0.63,97.3,,1580,1389870
2021-03-26,1576,南方Ａ５０,売禁,,,,,,,832,,0,0,610,0,0,0,610,107.02,0,0,27.5,,570,470190
2021-03-26,1577,ＮＦ日本高配当７０,,,,,,,,23890,,0,111,0,10,30,10,-10,-0.75,-91,-6.86,2.0,0,1326,31771490
2021-03-26,1578,上場２２５Ｍ,,,,,,,,2322,,1000,174,1112,15,98,203,909,22.47,909,22.47,2.1,5.48,4045,9380307
2021-03-26,1579,日経レバレッジダブル,,,,,,,,17240,,0,17660,27730,470,7610,13470,14260,2.78,-10520,-2.05,6.5,2.06,513070,8804311000
2021-03-26,1580,２２５インバース,,,,,,,,2711,,400,90,2980,0,150,600,2380,1.72,460,0.33,6.9,4.97,138340,375340720
2021-03-26,1584,ＫＯＤＥＸサムスン株,売禁,,,,,,,940,,0,70,0,0,0,0,0,0,-70,-53.85,2.6,,130,121870
2021-03-26,1585,ダイワＥＸ－Ｆ,,,,,,,,1555,,0,0,0,0,0,0,0,0,0,0,1.0,,10030,15596290
2021-03-26,1586,上場ＴＰＸ除く金融,,,,,,,,1756,,0,1,0,0,0,1,-1,-50.00,-1,-50.00,0.8,0,2,3512
2021-03-26,1591,ＮＦＪＰＸ４００,,,,,,,,17990,,50,0,50,0,0,0,50,0.23,50,0.23,2.3,,21391,383210610
2021-03-26,1592,上場ＪＰＸ日経４００,,,,,,,,1637,,0,50,0,0,0,50,-50,-0.93,-50,-0.93,10.0,0,5398,8824504
2021-03-26,1593,ＭＸＳ４００,,,,,,,,18300,,0,1,1,50,0,50,-49,-6.36,-51,-6.61,1.8,0.02,771,14087000
2021-03-26,1595,ＮＺＡＭ　Ｊリート,,,,,,,,2047,,0,0,0,0,0,0,0,0,0,0,,,12530,25468980
2021-03-26,1596,ＮＺＡＭ　Ｅｘ―Ｆ,,,,,,,,1737,,0,0,0,0,0,0,0,0,0,0,1.0,,20,34740
2021-03-26,1597,ＭＸＳ　Ｊリート,,,,,,,,2043,,0,310,0,0,0,0,0,0,-310,-6.13,1.0,,5060,10265940
2021-03-26,1598,ＮＦＲＮファンダ,,,,,,,,20650,,3,0,10,0,0,25,-15,-68.18,3,13.64,108.7,0.40,22,454110
2021-03-26,1599,大和ＪＰＸ日経４００,,,,,,,,18140,,0,0,9,0,0,0,9,16.36,0,0,3.0,,55,997700
2021-03-26,1605,国際帝石,,,,,,,,779,,7600,53300,409200,31600,56300,110500,298700,2.63,-21000,-0.19,6.5,3.70,11340900,8812651700
2021-03-26,1615,ＮＦ銀行業,,,,,,,,162,,39400,34000,418400,1900,0,159500,258900,6.73,3500,0.09,3.7,2.62,3847400,621175000
2021-03-26,1617,ＮＦ食品Ｔ１７,,,,,,,,28250,,0,0,2,0,0,0,2,18.18,0,0,6.0,,11,310440
2021-03-26,1618,ＮＦエネ資源Ｔ１７,,,,,,,,10600,,0,145,20,67,2,300,-280,-29.17,-210,-21.88,6.7,0.07,960,10107420
2021-03-26,1619,ＮＦ建設資材Ｔ１７,,,,,,,,23420,,0,1,4,0,0,34,-30,-39.47,-1,-1.32,6.0,0.12,76,1781480
2021-03-26,1620,ＮＦ素材化学Ｔ１７,,,,,,,,28280,,1,9,1,0,0,9,-8,-22.86,-8,-22.86,5.2,0.11,35,990920
2021-03-26,1621,ＮＦ医薬品Ｔ１７,,,,,,,,25350,,6,0,8,0,0,2,6,13.95,6,13.95,1.1,4.00,43,1083650
2021-03-26,1622,ＮＦ自動車Ｔ１７,,,,,,,,22070,,0,19,6,0,0,25,-19,-19.39,-19,-19.39,2.5,0.24,98,2156430
2021-03-26,1623,ＮＦ鉄鋼非鉄Ｔ１７,,,,,,,,15970,,0,3,0,0,1,30,-30,-10.17,-2,-0.68,2.9,0,295,4718910
2021-03-26,1624,ＮＦ機械Ｔ１７,,,,,,,,41050,,0,49,52,0,0,33,19,111.76,-49,-288.24,20.9,1.58,17,699600
2021-03-26,1625,ＮＦ電機精密Ｔ１７,,,,,,,,27770,,0,3,46,0,0,63,-17,-11.26,-3,-1.99,5.9,0.73,151,4186860
2021-03-26,1626,ＮＦ情通・他Ｔ１７,,,,,,,,30900,,0,3,13,59,0,103,-90,-25.28,-62,-17.42,6.0,0.13,356,10971700
2021-03-26,1627,ＮＦ電力ガスＴ１７,,,,,,,,7090,,105,4,135,48,0,153,-18,-1.85,53,5.45,4.6,0.88,973,6861740
2021-03-26,1628,ＮＦ運輸物流Ｔ１７,,,,,,,,15740,,0,7,40,40,0,60,-20,-2.50,-47,-5.88,3.1,0.67,800,12514430
2021-03-26,1629,ＮＦ商社卸売Ｔ１７,,,,,,,,40500,,0,1,47,40,56,88,-41,-10.90,15,3.99,4.0,0.53,376,15177050
