取引日,銘柄コード,銘柄名,規制,最高料率 臨時倍率,逆日歩(円),逆日歩(%),年率(%),最高料率(円),超過株数,貸借値段(円),品貸日数,日証金 買新規,日証金 買返済,日証金 買残高,日証金 売新規,日証金 売返済,日証金 売残高,日証金 差引残高,差引残高 出来高比(%),差引残高 前日比,前日比 出来高比(%),回転日数,貸借倍率,東証 出来高,東証 売買代金(円)
2021-01-26,1329,ｉＳ２２５,,,,,,,,29590,,0,18,681,1,667,6494,-5813,-62.08,648,6.92,27.2,0.10,9364,277528060
2021-01-26,1330,上場２２５,,,,,,,,29480,,0,10,140,780,3390,70440,-70300,-363.87,2600,13.46,51.5,0.00,19320,570818400
2021-01-26,1332,日水,,,,,,,,441,,19500,100,149500,0,0,1100,148400,9.07,19400,1.19,13.9,135.91,1635300,716696800
2021-01-26,1333,マルハニチロ,,,,,,,,2355,,3700,5600,8200,100,0,2600,5600,3.43,-2000,-1.22,1.9,3.15,163500,384629800
2021-01-26,1343,ＮＦＪ－ＲＥＩＴ,,,,,,,,1924,,88710,53600,163950,0,90210,198310,-34360,-1.15,125320,4.19,5.9,0.83,2989990,5769551650
2021-01-26,1344,ＭＸＳコア３０,,,,,,,,804,,0,140,0,0,0,0,0,0,-140,-20.59,1.7,,680,545450
2021-01-26,1345,上場Ｊリート,,,,,,,,1808,,100,800,14400,0,1600,58500,-44100,-104.50,900,2.13,29.8,0.25,42200,76667100
2021-01-26,1346,ＭＸＳ２２５,,,,,,,,29420,,64,15,834,0,1099,4233,-3399,-11.47,1148,3.87,21.8,0.20,29631,873414240
2021-01-26,1348,ＭＸＳトピクス,,,,,,,,1909,,0,1370,100,0,300,3860,-3760,-8.76,-1070,-2.49,15.2,0.03,42930,82018670
2021-01-26,1349,アジア債券,売禁,,,,,,,13010,,0,0,0,0,0,0,0,0,0,0,,,22,286610
2021-01-26,1352,ホウスイ,,,,,,,,993,,0,0,400,0,0,0,400,22.22,0,0,20.0,,1800,1800800
2021-01-26,1356,ＴＰダブルインバース,,,,,,,,1351,,0,550,40410,0,0,0,40410,25.40,-550,-0.35,43.1,,159100,214312000
2021-01-26,1357,ＮＦ日経ダブインバ,,,,,,,,455,,78300,140882,9708280,100,109735,450901,9257379,18.81,47053,0.10,52.9,21.53,49227663,22231656958
2021-01-26,1358,上場日経２倍,,,,,,,,28970,,46,0,2400,20,517,3565,-1165,-16.69,543,7.78,12.2,0.67,6982,202963570
2021-01-26,1360,ダブルインバース日経,,,,,,,,1106,,1350,80690,494200,0,10170,198450,295750,9.41,-69170,-2.20,18.0,2.49,3143250,3454111710
2021-01-26,1364,ｉＳＪＰＸ日経４００,,,,,,,,17230,,0,0,1,0,0,86,-85,-3.71,0,0,,0.01,2292,39514500
2021-01-26,1365,大和２２５ダブル,,,,,,,,23910,,2903,0,4421,0,1099,4644,-223,-0.59,4002,10.55,5.1,0.95,37936,911213220
2021-01-26,1366,大和２２５ダブルベア,,,,,,,,1184,,4492,161,32469,5,0,1755,30714,8.86,4326,1.25,10.6,18.50,346661,408848285
2021-01-26,1367,大和ＴＰＸダブル,,,,,,,,16670,,0,867,407,0,114,1160,-753,-12.70,-753,-12.70,6.8,0.35,5927,99071690
2021-01-26,1368,大和ＴＰＸダブルベア,,,,,,,,1962,,0,201,30769,0,0,7,30762,103.44,-201,-0.68,311.7,4395.57,29738,58168767
2021-01-26,1369,Ｏｎｅ・日経２２５,,,,,,,,28570,,0,65,200,15,1,316,-116,-7.14,-79,-4.86,9.6,0.63,1624,46450350
2021-01-26,1375,雪国まいたけ,,,,,,,,1794,,0,400,36700,0,0,0,36700,42.43,-400,-0.46,79.9,,86500,156067000
2021-01-26,1376,カネコ種苗,,,,,,,,1590,,100,0,500,0,0,0,500,13.51,100,2.70,7.7,,3700,5816000
2021-01-26,1377,サカタのタネ,,,,,,,,3730,,0,2200,3100,800,0,2300,800,0.93,-3000,-3.48,7.2,1.35,86100,317807500
2021-01-26,1379,ホクト,,,,,,,,2170,,100,200,11600,800,100,51500,-39900,-64.67,-800,-1.30,52.4,0.23,61700,134177500
2021-01-26,1380,秋川牧園,,,,,,,,1196,,0,0,7700,0,0,0,7700,700.00,0,0,65.2,,1100,1313100
2021-01-26,1381,アクシーズ,,,,,,,,3370,,0,0,900,0,0,0,900,16.98,0,0,4.6,,5300,17572500
2021-01-26,1382,ホーブ,,,,,,,,903,,0,200,300,0,0,0,300,37.50,-200,-25.00,3.9,,800,719700
2021-01-26,1383,ベルグアース,,,,,,,,2277,,100,0,900,0,0,0,900,75.00,100,8.33,25.3,,1200,2724200
2021-01-26,1384,ホクリヨウ,,,,,,,,706,,0,600,65300,0,0,0,65300,1232.08,-600,-11.32,468.1,,5300,3724600
2021-01-26,1385,ＵＢＳユーロ圏株５０,売禁,,,,,,,4515,,0,0,20,0,0,0,20,5.22,0,0,2.5,,383,1738940
2021-01-26,1386,ＵＢＳ欧州株,売禁,,,,,,,8350,,0,0,0,0,0,0,0,0,0,0,0.3,,144,1202330
2021-01-26,1387,ＵＢＳユーロ圏株,注喚,,,,,,,16910,,0,0,62,0,0,75,-13,,0,,88.0,0.83,0,0
2021-01-26,1388,ＵＢＳユーロ圏小型株,売禁,,,,,,,14660,,0,0,0,0,0,0,0,,0,,,,0,0
2021-01-26,1389,ＵＢＳ英国大型１００,注喚,,,,,,,8860,,0,19,49,0,13,0,49,15.96,-6,-1.95,7.0,,307,2739990
2021-01-26,1390,ＵＢＳアジア太平洋株,売禁,,,,,,,4980,,8,26,179,0,0,0,179,416.28,-18,-41.86,5.7,,43,213490
2021-01-26,1391,ＵＢＳスイス株,注喚,,,,,,,2401,,0,10,35,0,0,0,35,14.34,-10,-4.10,2.3,,244,585721
2021-01-26,1392,ＵＢＳ英国株,注喚,,,,,,,2388,,0,0,82,0,0,16,66,78.57,0,0,5.4,5.13,84,200592
2021-01-26,1393,ＵＢＳ米国株,売禁,,,,,,,39500,,0,0,0,0,0,0,0,0,0,0,1.0,,29,1146550
2021-01-26,1394,ＵＢＳ先進国株,注喚,,,,,,,29200,,0,1,12,0,0,14,-2,-10.53,-1,-5.26,46.3,0.86,19,546700
2021-01-26,1397,ＳＭＤＡＭ　２２５,,,,,,,,28980,,0,0,0,0,0,22,-22,,0,,7.0,0,0,0
2021-01-26,1398,ＳＭＤＡＭ　Ｊリート,,,,,,,,1828,,0,0,0,0,0,4180,-4180,-394.34,0,0,,0,1060,1946150
2021-01-26,1399,上場高配当低ボラ,,,,,,,,1488,,0,0,0,0,0,0,0,0,0,0,,,700,1040990
2021-01-26,1400,ルーデン,,,,,,,,297,,0,100,1600,0,0,0,1600,1.48,-100,-0.09,2.4,,108400,32463100
2021-01-26,1401,エムビーエス,,,,,,,,639,,0,100,10900,0,0,0,10900,311.43,-100,-2.86,65.1,,3500,2246100
2021-01-26,1407,ウエストＨＤ,,,,,,,,5040,,900,10500,45600,300,6200,49300,-3700,-1.21,-3700,-1.21,9.2,0.92,306000,1570196000
2021-01-26,1413,ヒノキヤグループ,,,,,,,,2028,,0,0,800,0,0,0,800,6.45,0,0,41.0,,12400,25397000
2021-01-26,1414,ショーボンド,,,,,,,,4605,,1200,700,33000,0,300,0,33000,20.89,800,0.51,27.0,,158000,727599000
2021-01-26,1417,ミライトＨＤ,,,,,,,,1698,,0,100,13300,0,0,5200,8100,3.04,-100,-0.04,14.2,2.56,266500,453169600
2021-01-26,1418,インターライフ,,,,,,,,230,,3700,900,99500,0,7500,89200,10300,14.01,10300,14.01,32.8,1.12,73500,17034200
2021-01-26,1419,タマホーム,,,,,,,,1935,,0,0,11200,9100,3600,535900,-524700,-273.85,-5500,-2.87,25.1,0.02,191600,368457600
2021-01-26,1420,サンヨーＨ,,,,,,,,865,,4200,300,65400,100,200,16200,49200,190.70,4000,15.50,21.5,4.04,25800,22136400
2021-01-26,1429,日本アクア,,,,,,,,620,,3200,0,19100,0,500,9200,9900,35.48,3700,13.26,58.2,2.08,27900,17253800
2021-01-26,1430,ファーストコーポ,,,,,,,,706,,200,2300,3700,100,0,5900,-2200,-17.46,-2200,-17.46,5.4,0.63,12600,8865000
2021-01-26,1431,リブワーク,,,,,,,,1747,,100,2300,9100,0,0,0,9100,21.72,-2200,-5.25,10.8,,41900,73923700
2021-01-26,1433,ベステラ,,,,,,,,1710,,3200,0,8200,24700,1700,75800,-67600,-52.48,-19800,-15.37,7.7,0.11,128800,224229000
2021-01-26,1434,ＪＥＳＣＯ　ＨＤ,,,,,,,,612,,14500,27500,57000,0,0,70000,-13000,-18.28,-13000,-18.28,7.0,0.81,71100,43429300
2021-01-26,1435,ＴＡＴＥＲＵ,,,,,,,,176,,4900,0,35900,0,0,0,35900,21.41,4900,2.92,20.2,,167700,29560200
2021-01-26,1436,フィット,,,,,,,,1383,,1000,100,13600,0,0,0,13600,27.42,900,1.81,20.4,,49600,69609800
2021-01-26,1439,安江工務店,,,,,,,,957,,0,0,1600,0,0,0,1600,533.33,0,0,,,300,287800
2021-01-26,1443,技研ホールディングス,,,,,,,,317,,0,1500,34200,0,0,0,34200,62.07,-1500,-2.72,8.9,,55100,17545400
2021-01-26,1446,キャンディル,,,,,,,,546,,0,4100,20400,0,0,24500,-4100,-38.68,-4100,-38.68,72.1,0.83,10600,5766800
2021-01-26,1447,ＩＴｂｏｏｋＨＤ,,,,,,,,557,,21300,10100,208000,0,0,0,208000,7.25,11200,0.39,13.8,,2868400,1638118100
2021-01-26,1448,スペースバリューＨＤ,,,,,,,,690,,200,0,21400,0,2700,54400,-33000,-58.30,2900,5.12,27.1,0.39,56600,39284800
2021-01-26,1450,田中建設工業,,,,,,,,2439,,0,0,12000,0,0,0,12000,307.69,0,0,121.6,,3900,9576600
2021-01-26,1451,ＫＨＣ,,,,,,,,550,,0,0,1800,0,0,0,1800,58.06,0,0,56.0,,3100,1716700
2021-01-26,1456,大和２２５ベア,,,,,,,,4525,,0,61,1,1,0,63,-62,-0.25,-62,-0.25,5.4,0.02,25048,113120075
2021-01-26,1457,大和ＴＰＸベア,,,,,,,,5750,,18,3,18,0,0,3,15,0.36,15,0.36,2.3,6.00,4150,23841990
2021-01-26,1458,楽天２２５ダブルブル,,,,,,,,18130,,12505,0,22417,1159,248,7755,14662,2.03,11594,1.60,5.0,2.89,722600,13158583600
2021-01-26,1459,楽天２２５ダブルベア,,,,,,,,1807,,0,37587,520255,0,0,0,520255,51.87,-37587,-3.75,38.8,,1002944,1803352160
2021-01-26,1460,ＭＸＳ　Ｊクオ,売禁,,,,,,,23800,,0,0,0,0,0,0,0,,0,,,,0,0
2021-01-26,1464,大和Ｊ４００ダブル,,,,,,,,13550,,0,3,0,0,0,54,-54,-40.30,-3,-2.24,112.4,0,134,1817760
2021-01-26,1465,大和Ｊ４００ベア,,,,,,,,5550,,0,0,240,0,0,1,239,11950.00,0,0,,240.00,2,11090
2021-01-26,1466,大和Ｊ４００ダブベア,,,,,,,,2510,,0,36,0,0,6,30,-30,-2.78,-30,-2.78,1.3,0,1078,2703757
2021-01-26,1467,ＪＰＸ日経４００ブル,売禁,,,,,,,12820,,0,0,120,0,0,470,-350,-318.18,0,0,145.5,0.26,110,1414700
2021-01-26,1468,ＪＰＸ日経４００ベア,,,,,,,,5410,,0,0,0,0,0,0,0,,0,,,,0,0
2021-01-26,1469,４００ベア２倍,,,,,,,,2480,,0,0,1090,0,250,750,340,38.20,250,28.09,81.6,1.45,890,2205410
2021-01-26,1470,ＮＦＪ４００レバ,,,,,,,,23630,,0,0,787,0,0,178,609,447.79,0,0,219.8,4.42,136,3271300
2021-01-26,1471,ＮＦＪ４００インバ,,,,,,,,3595,,0,3,52,0,0,0,52,520.00,-3,-30.00,12.1,,10,35885
2021-01-26,1472,ＮＦＪ４００Ｄインバ,,,,,,,,1000,,0,0,0,0,0,0,0,0,0,0,0,,1179,1176083
2021-01-26,1473,Ｏｎｅ・トピックス,,,,,,,,1871,,0,0,800,0,0,430,370,2.30,0,0,121.0,1.86,16100,30107060
2021-01-26,1474,Ｏｎｅ・ＪＰＸ４００,,,,,,,,16920,,0,55,0,0,0,50,-50,-1.10,-55,-1.21,17.1,0,4530,76819040
2021-01-26,1475,ｉＳＴＯＰＩＸ,,,,,,,,1896,,0,10,1032,717,0,2529,-1497,-2.61,-727,-1.27,2.6,0.41,57454,109018809
2021-01-26,1476,ｉＳＪリート,,,,,,,,1846,,0,330,60,0,0,0,60,0.10,-330,-0.54,1.6,,61660,114220018
2021-01-26,1477,ｉＳＭＳＣＩ最小分散,,,,,,,,1856,,0,21,25,0,2,3,22,25.88,-19,-22.35,2.4,8.33,85,157798
2021-01-26,1478,ｉＳＭＳＣＩ高配当,,,,,,,,2019,,12,0,65,0,25,0,65,2.97,37,1.69,3.0,,2192,4424826
2021-01-26,1479,大和ＭＳＣＩ人材設備,,,,,,,,22640,,0,0,0,0,0,0,0,0,0,0,,,1508,34121120
2021-01-26,1480,ＮＦ企業価値,,,,,,,,18950,,0,0,0,0,0,0,0,0,0,0,,,722,13688300
2021-01-26,1481,上場日本経済貢献,,,,,,,,1841,,8,0,14,0,2,2,12,54.55,10,45.45,3.7,7.00,22,40679
2021-01-26,1482,ｉＳ米国債七十円へジ,,,,,,,,2440,,0,191,442,0,347,197,245,0.74,156,0.47,4.7,2.24,33039,80489819
2021-01-26,1483,ｉＳ設備人材,,,,,,,,1845,,0,0,2,0,0,0,2,28.57,0,0,,,7,12778
2021-01-26,1484,Ｏｎｅ・設備人材投資,,,,,,,,1814,,0,0,0,0,0,0,0,0,0,0,,,180,326560
2021-01-26,1485,ＭＸＳ　Ｊ積極投資,,,,,,,,31300,,0,0,0,0,0,0,0,0,0,0,,,2,62600
2021-01-26,1486,上場米債ヘッジなし,注喚,,,,,,,20850,,0,0,0,5,0,7,-7,-6.93,-5,-4.95,2.6,0,101,2105570
2021-01-26,1487,上場米債ヘッジあり,注喚,,,,,,,19020,,0,0,0,0,0,0,0,0,0,0,,,21025,399895710
2021-01-26,1488,大和Ｊリート,,,,,,,,1846,,0,540,0,0,0,0,0,0,-540,-3.09,2.7,,17470,32359650
2021-01-26,1489,ＮＦ日経高配当５０,,,,,,,,31500,,0,0,88,48,10,408,-320,-16.56,-38,-1.97,17.0,0.22,1932,61040000
2021-01-26,1490,上場ベータヘッジ,,,,,,,,7710,,0,0,0,0,0,0,0,0,0,0,,,10,77100
2021-01-26,1491,中外鉱,,,,,,,,39,,0,0,438700,0,0,0,438700,26.72,0,0,31.0,,1641800,62653700
2021-01-26,1492,ＭＸＳ　中小型,,,,,,,,15370,,0,0,26,16,2,59,-33,-471.43,-14,-200.00,16.8,0.44,7,107630
2021-01-26,1493,Ｏｎｅ・中小型,,,,,,,,15360,,0,1,0,0,0,5,-5,-27.78,-1,-5.56,20.7,0,18,277270
2021-01-26,1494,Ｏｎｅ・高配当日本株,,,,,,,,17810,,0,0,0,0,0,0,0,0,0,0,,,50,890020
2021-01-26,1495,上場アジアリート,,,,,,,,10070,,0,10,0,0,0,0,0,0,-10,-0.48,1.4,,2090,21286800
2021-01-26,1496,ｉＳ米＄ＩＧ社債ヘジ,,,,,,,,2637,,0,10,358,0,0,0,358,35.69,-10,-1.00,8.8,,1003,2646400
2021-01-26,1497,ｉＳ米＄ＨＹ社債ヘジ,注喚,,,,,,,2354,,51,831,902,0,1,1695,-793,-24.42,-779,-23.98,5.5,0.53,3248,7649573
2021-01-26,1498,Ｏｎｅ・ＥＳＧ,,,,,,,,13800,,0,0,0,0,0,2,-2,-0.90,0,0,3.3,0,222,3066370
2021-01-26,1499,ＭＸＳ高配当７０ＭＮ,,,,,,,,7880,,0,0,0,0,0,0,0,0,0,0,1.0,,3,23690
2021-01-26,1514,住石ＨＤ,,,,,,,,112,,16300,100,87700,0,5600,1000,86700,13.90,21800,3.49,9.4,87.70,623800,70307700
2021-01-26,1515,日鉄鉱,,,,,,,,5680,,0,500,900,0,100,500,400,0.92,-400,-0.92,3.1,1.80,43300,246384000
2021-01-26,1518,三井松島ＨＤ,,,,,,,,791,,2400,4700,12700,200,400,14500,-1800,-1.88,-2100,-2.19,11.7,0.88,95800,75827000
2021-01-26,1540,純金信託,,,,,,,,5960,,6,5083,31449,0,0,17000,14449,16.22,-5077,-5.70,14.1,1.85,89088,531317300
2021-01-26,1541,純プラ信,,,,,,,,3360,,351,623,8905,0,0,8630,275,0.67,-272,-0.66,20.1,1.03,40944,138303510
2021-01-26,1542,純銀信託,,,,,,,,7990,,37,77,3318,0,0,0,3318,21.66,-40,-0.26,7.9,,15322,122402880
2021-01-26,1543,純パラ信,売禁,,,,,,,68500,,1,0,320,0,0,0,320,248.06,1,0.78,291.8,,129,8785800
2021-01-26,1545,ＮＦＮＡＳＤＡＱ,,,,,,,,14080,,380,4317,8743,5431,254,37578,-28835,-50.32,-9114,-15.90,4.9,0.23,57308,808431920
2021-01-26,1546,ＮＦＮＹダウ,注喚,,,,,,,31150,,46,262,1695,45,873,3853,-2158,-17.69,612,5.02,17.9,0.44,12199,380235600
2021-01-26,1547,上場米国,,,,,,,,4295,,570,50,2350,720,1360,8940,-6590,-19.37,1160,3.41,15.2,0.26,34020,146468900
2021-01-26,1550,ＭＸＳ外株,,,,,,,,2880,,0,0,0,140,0,140,-140,-11.76,-140,-11.76,0.7,0,1190,3438780
2021-01-26,1551,ＪＡＳＤＡＱ２０,,,,,,,,5240,,30,10,560,0,10,1280,-720,-266.67,30,11.11,23.6,0.44,270,1419300
2021-01-26,1552,ＶＩＸ短期先物,売禁,,,,,,,5730,,3049,38429,324569,0,0,0,324569,32.07,-35380,-3.50,37.1,,1012206,5735760200
2021-01-26,1554,上場ＭＳ世,注喚,,,,,,,2530,,0,220,3110,150,10,1120,1990,31.24,-360,-5.65,23.7,2.78,6370,16140210
2021-01-26,1555,上場Ａリート,,,,,,,,1487,,80,0,190,0,100,0,190,2.53,180,2.40,5.3,,7500,11185000
2021-01-26,1557,ＳＰＤＲ５００,売禁,,,,,,,39600,,0,240,63,0,0,0,63,1.28,-240,-4.88,3.7,,4923,195680850
2021-01-26,1559,ＮＦタイ株,,,,,,,,2988,,0,145,33,0,43,135,-102,-8.55,-102,-8.55,5.5,0.24,1193,3587883
2021-01-26,1560,ＮＦマレーシア株,,,,,,,,4100,,0,23,147,7,21,156,-9,-9.09,-9,-9.09,3.9,0.94,99,405170
2021-01-26,1563,マザーズコア,,,,,,,,3425,,193,391,6152,1037,908,10375,-4223,-47.17,-327,-3.65,10.8,0.59,8953,31009290
2021-01-26,1566,上場ＥＭ債,,,,,,,,44300,,1,0,3,0,0,2,1,0.12,1,0.12,1.6,1.50,859,38121000
2021-01-26,1567,ＭＸＳリスク５,注喚,,,,,,,1250,,0,0,0,0,0,0,0,,0,,,,0,0
2021-01-26,1568,ＴＰレバレッジダブル,,,,,,,,21440,,320,0,4480,460,8760,20330,-15850,-17.77,8620,9.66,7.4,0.22,89190,1920017800
2021-01-26,1569,トピックスインバース,,,,,,,,2410,,0,0,420,0,0,10,410,2.87,0,0,25.4,42.00,14310,34425990
2021-01-26,1570,ＮＦ日経レバ,注喚,,,,,,,31150,,133228,7350,188485,703,264645,117032,71453,3.26,389820,17.80,3.6,1.61,2190027,68623135200
2021-01-26,1571,ＮＦ日経インバ,,,,,,,,1050,,2480,4,28028,0,0,0,28028,3.93,2476,0.35,6.5,,713137,747444622
2021-01-26,1572,Ｈ株レバレッジダブル,売禁,,,,,,,12960,,130,330,1530,0,0,0,1530,50.16,-200,-6.56,8.8,,3050,39888300
2021-01-26,1573,Ｈ株インバース,注喚,,,,,,,5910,,0,10,240,30,0,160,80,47.06,-40,-23.53,8.3,1.50,170,1004500
2021-01-26,1574,ＭＸＳリスク１０,売禁,,,,,,,1550,,0,0,10,0,0,0,10,,0,,,,0,0
2021-01-26,1575,中国Ａ３００,売禁,,,,,,,927,,0,0,620,0,0,0,620,27.93,0,0,316.0,,2220,2032890
2021-01-26,1576,南方Ａ５０,売禁,,,,,,,834,,0,1130,0,0,0,0,0,0,-1130,-64.57,6.4,,1750,1477090
2021-01-26,1577,ＮＦ日本高配当７０,,,,,,,,20530,,0,6,0,0,2,16,-16,-0.49,-4,-0.12,11.6,0,3286,67562280
2021-01-26,1578,上場２２５Ｍ,,,,,,,,2272,,0,2,62,0,5,96,-34,-0.33,3,0.03,3.6,0.65,10441,23798200
2021-01-26,1579,日経レバレッジダブル,,,,,,,,33150,,480,1260,10860,590,22820,34650,-23790,-15.01,21450,13.54,10.4,0.31,158450,5280106500
2021-01-26,1580,２２５インバース,,,,,,,,2800,,0,1070,3570,0,0,0,3570,20.71,-1070,-6.21,4.4,,17240,48191170
2021-01-26,1584,ＫＯＤＥＸサムスン株,売禁,,,,,,,1000,,50,0,90,0,0,0,90,12.68,50,7.04,3.0,,710,716810
2021-01-26,1585,ダイワＥＸ－Ｆ,,,,,,,,1471,,0,0,0,0,0,0,0,,0,,,,0,0
2021-01-26,1586,上場ＴＰＸ除く金融,,,,,,,,1618,,5,0,14,0,0,0,14,1.98,5,0.71,20.0,,706,1143049
2021-01-26,1591,ＮＦＪＰＸ４００,,,,,,,,16850,,0,0,50,3,0,517,-467,-15.48,-3,-0.10,8.0,0.10,3016,50890520
2021-01-26,1592,上場ＪＰＸ日経４００,,,,,,,,1541,,0,0,82,6,0,558,-476,-1.82,-6,-0.02,153.6,0.15,26158,40283805
2021-01-26,1593,ＭＸＳ４００,,,,,,,,17200,,50,0,200,0,0,295,-95,-3.24,50,1.71,91.0,0.68,2930,50459890
2021-01-26,1595,ＮＺＡＭ　Ｊリート,,,,,,,,1819,,200,0,200,0,0,0,200,1.14,200,1.14,2.0,,17580,32090550
2021-01-26,1596,ＮＺＡＭ　Ｅｘ―Ｆ,,,,,,,,1656,,0,0,0,0,0,0,0,,0,,,,0,0
2021-01-26,1597,ＭＸＳ　Ｊリート,,,,,,,,1834,,0,170,320,0,0,40,280,1.85,-170,-1.12,3.4,8.00,15160,27841120
2021-01-26,1598,ＮＦＲＮファンダ,,,,,,,,18270,,0,0,0,0,0,0,0,,0,,1.0,,0,0
2021-01-26,1599,大和ＪＰＸ日経４００,,,,,,,,17040,,0,0,0,0,0,0,0,0,0,0,,,1756,30044340
2021-01-26,1605,国際帝石,,,,,,,,606,,14000,97400,551700,100,1000,4900,546800,7.44,-82500,-1.12,11.0,112.59,7352200,4468831300
2021-01-26,1615,ＮＦ銀行業,,,,,,,,127,,28200,84500,335500,0,1000,120000,215500,20.34,-55300,-5.22,8.7,2.80,1059700,134952600
2021-01-26,1617,ＮＦ食品Ｔ１７,,,,,,,,27770,,4,0,4,0,0,0,4,11.43,4,11.43,2.0,,35,956160
2021-01-26,1618,ＮＦエネ資源Ｔ１７,,,,,,,,8810,,0,60,176,0,0,38,138,21.04,-60,-9.15,5.8,4.63,656,5773050
2021-01-26,1619,ＮＦ建設資材Ｔ１７,,,,,,,,20360,,0,3,0,0,0,10,-10,-333.33,-3,-100.00,19.7,0,3,61080
2021-01-26,1620,ＮＦ素材化学Ｔ１７,,,,,,,,27210,,0,9,1,0,0,10,-9,-36.00,-9,-36.00,20.2,0.10,25,680770
2021-01-26,1621,ＮＦ医薬品Ｔ１７,,,,,,,,25480,,0,0,0,0,1,42,-42,-48.28,1,1.15,6.5,0,87,2218150
2021-01-26,1622,ＮＦ自動車Ｔ１７,,,,,,,,19470,,0,0,0,3,0,138,-138,-37.70,-3,-0.82,152.7,0,366,7147430
2021-01-26,1623,ＮＦ鉄鋼非鉄Ｔ１７,,,,,,,,13370,,0,1,8,0,2,7,1,0.16,1,0.16,20.0,1.14,640,8654870
2021-01-26,1624,ＮＦ機械Ｔ１７,,,,,,,,40150,,0,0,5,30,0,54,-49,-119.51,-30,-73.17,11.7,0.09,41,1644300
2021-01-26,1625,ＮＦ電機精密Ｔ１７,,,,,,,,27660,,1,0,1,0,3,15,-14,-3.55,4,1.02,2.2,0.07,394,10943860
2021-01-26,1626,ＮＦ情通・他Ｔ１７,,,,,,,,29400,,0,1,8,46,0,137,-129,-169.74,-47,-61.84,18.5,0.06,76,2235110
2021-01-26,1627,ＮＦ電力ガスＴ１７,,,,,,,,6600,,0,82,20,0,0,0,20,1.99,-82,-8.14,1.3,,1007,6600440
2021-01-26,1628,ＮＦ運輸物流Ｔ１７,,,,,,,,13800,,2,0,19,0,0,0,19,1.64,2,0.17,6.0,,1161,16057070
2021-01-26,1629,ＮＦ商社卸売Ｔ１７,,,,,,,,35200,,3,0,11,5,0,13,-2,-0.79,-2,-0.79,8.5,0.85,252,8907050
2021-01-26,1630,ＮＦ小売Ｔ１７,,,,,,,,22800,,0,0,0,0,0,0,0,0,0,0,,,3,68680
