取引日,銘柄コード,銘柄名,規制,最高料率 臨時倍率,逆日歩(円),逆日歩(%),年率(%),最高料率(円),超過株数,貸借値段(円),品貸日数,日証金 買新規,日証金 買返済,日証金 買残高,日証金 売新規,日証金 売返済,日証金 売残高,日証金 差引残高,差引残高 出来高比(%),差引残高 前日比,前日比 出来高比(%),回転日数,貸借倍率,東証 出来高,東証 売買代金(円)
2020-09-25,1321,ＮＦ日経２２５,,,5,0.0210,7.6810,80,161417,23760,1,1000,1260,28763,37719,117,190180,-161417,-104.83,-37862,-24.59,15.2,0.15,153975,3660767620
2020-09-25,1322,上場パンタ,売禁,,,,,,,6800,,0,0,110,0,0,0,110,122.22,0,0,56.0,,90,611200
2020-09-25,1323,ＮＦ南アフリカ株,,,,,,,,321,,0,200,2700,0,0,2700,0,0,-200,-40.00,15.3,1.00,500,160500
2020-09-25,1324,ＮＦロシア株,,,0,0,0,0.7,700,131,1,9400,0,22300,900,1500,23000,-700,-20.00,10000,285.71,8.1,0.97,3500,459000
2020-09-25,1325,ＮＦブラジル株,,,0,0,0,0.7,9000,152,1,0,400,11600,0,800,20600,-9000,-120.00,400,5.33,21.7,0.56,7500,1136600
2020-09-25,1326,ＳＰＤＲゴール,,,,,,,,18460,,5,0,576,0,0,0,576,3.01,5,0.03,18.8,,19131,353941880
2020-09-25,1327,ＥＡＳＹ商品,売禁,,,,,,,2701,,0,0,0,0,0,0,0,0,0,0,,,435,1176063
2020-09-25,1328,ＮＦ金価格,,,,,,12,0,5050,,1830,2920,5350,910,2000,5350,0,0,0,0,4.1,1.00,21940,111121000
2020-09-25,1329,ｉＳ２２５,,,5,0.0209,7.6424,80,5521,23880,1,83,0,3103,673,50,8624,-5521,-102.35,-540,-10.01,36.6,0.36,5394,128729530
2020-09-25,1330,上場２２５,,,0.5,0.0021,0.7662,48,66970,23820,1,0,0,0,2290,6070,66970,-66970,-122.68,3780,6.92,18.6,0,54590,1299964600
2020-09-25,1332,日水,,,,,,,,448,,45200,2000,214900,9700,0,30100,184800,9.91,33500,1.80,4.7,7.14,1865700,834536300
2020-09-25,1333,マルハニチロ,,,,,,,,2425,,100,0,16400,2000,200,3600,12800,6.24,-1700,-0.83,11.6,4.56,205200,497762200
2020-09-25,1343,ＮＦＪ－ＲＥＩＴ,,,0.5,0.0269,9.8277,7,259100,1857,1,2610,2300,115880,70,2230,374980,-259100,-138.76,2470,1.32,73.9,0.31,186720,344622740
2020-09-25,1344,ＭＸＳコア３０,,,0,0,0,6,70,706,1,0,0,0,0,0,70,-70,-700.00,0,0,14.0,0,10,7060
2020-09-25,1345,上場Ｊリート,,,0.05,0.0029,1.0446,3.6,3800,1747,1,0,600,21100,1600,2200,24900,-3800,-20.54,0,0,14.4,0.85,18500,32109000
2020-09-25,1346,ＭＸＳ２２５,,,5,0.0209,7.6456,80,3126,23870,1,0,842,1290,705,102,4416,-3126,-36.05,-1445,-16.66,8.4,0.29,8672,207153530
2020-09-25,1348,ＭＸＳトピクス,,,,,,,,1682,,5460,0,5470,50,0,860,4610,8.05,5410,9.45,2.8,6.36,57270,96416760
2020-09-25,1349,アジア債券,売禁,,,,,,,12700,,0,0,0,0,0,0,0,0,0,0,,,12,152300
2020-09-25,1352,ホウスイ,,,,,,,,908,,0,0,0,0,0,0,0,0,0,0,,,1600,1446600
2020-09-25,1356,ＴＰダブルインバース,,,,,,,,1809,,270,0,56320,0,0,10,56310,46.63,270,0.22,10.5,5632.00,120750,218587610
2020-09-25,1357,ＮＦ日経ダブインバ,,,,,,,,719,,96437,138750,8325812,81910,500,98531,8227281,31.21,-123723,-0.47,14.5,84.50,26364921,18972530930
2020-09-25,1358,上場日経２倍,,,5,0.0261,9.5350,70,3794,19140,1,10,2212,2918,179,3,6712,-3794,-63.03,-2378,-39.51,9.6,0.43,6019,115347380
2020-09-25,1360,ダブルインバース日経,,,,,,,,1752,,5330,19490,451390,62600,0,136120,315270,7.36,-76760,-1.79,23.1,3.32,4283050,7500550630
2020-09-25,1364,ｉＳＪＰＸ日経４００,,,5,0.0337,12.3144,70,127,14820,1,0,0,7,0,5,134,-127,-10.23,5,0.40,147.0,0.05,1241,18525520
2020-09-25,1365,大和２２５ダブル,,,0,0,0,70,3368,15740,1,92,702,4771,550,48,8139,-3368,-11.05,-1112,-3.65,16.9,0.59,30490,480284580
2020-09-25,1366,大和２２５ダブルベア,,,,,,,,1876,,23900,499,78486,0,0,0,78486,30.94,23401,9.22,16.9,,253675,475773040
2020-09-25,1367,大和ＴＰＸダブル,,,,,,70,0,12920,,100,62,1213,38,0,1213,0,0,0,0,9.5,1.00,8164,105626540
2020-09-25,1368,大和ＴＰＸダブルベア,,,,,,,,2628,,2,0,2549,0,0,0,2549,7.57,2,0.01,47.2,,33669,88597323
2020-09-25,1369,Ｏｎｅ・日経２２５,,,0,0,0,80,922,23240,1,0,0,145,0,500,1067,-922,-74.66,500,40.49,25.5,0.14,1235,28679400
2020-09-25,1375,雪国まいたけ,,,,,,,,2013,,1000,2200,10300,0,0,0,10300,1.40,-1200,-0.16,,,738300,1460637200
2020-09-25,1376,カネコ種苗,,,,,,,,1597,,0,200,600,0,0,0,600,4.38,-200,-1.46,20.0,,13700,21780400
2020-09-25,1377,サカタのタネ,,,0.1,0.0027,0.9959,7.4,7100,3665,1,0,1400,1300,300,600,8400,-7100,-11.95,-1100,-1.85,14.8,0.15,59400,217594000
2020-09-25,1379,ホクト,,,0.05,0.0022,0.8079,9.2,41800,2259,1,2000,1100,30500,900,500,72300,-41800,-31.62,500,0.38,52.0,0.42,132200,298606500
2020-09-25,1380,秋川牧園,,,,,,,,1377,,1300,500,4000,0,0,0,4000,3.05,800,0.61,7.6,,131300,179849800
2020-09-25,1381,アクシーズ,,,,,,,,3375,,100,0,800,0,0,0,800,17.02,100,2.13,10.0,,4700,15871000
2020-09-25,1382,ホーブ,,,,,,,,912,,100,0,1100,0,0,0,1100,24.44,100,2.22,18.0,,4500,4122000
2020-09-25,1383,ベルグアース,,,,,,,,2166,,0,0,100,0,0,0,100,12.50,0,0,4.0,,800,1740600
2020-09-25,1384,ホクリヨウ,,,,,,,,669,,0,0,65500,0,0,0,65500,1235.85,0,0,1308.0,,5300,3557500
2020-09-25,1385,ＵＢＳユーロ圏株５０,売禁,,,,,,,4040,,0,0,10,0,0,0,10,10.10,0,0,3.4,,99,398110
2020-09-25,1386,ＵＢＳ欧州株,売禁,,,,,,,7300,,0,0,0,0,0,0,0,0,0,0,,,88,641050
2020-09-25,1387,ＵＢＳユーロ圏株,注喚,,5,0.0365,13.3406,280,9,13680,1,0,0,0,0,0,9,-9,,0,,2.6,0,0,0
2020-09-25,1388,ＵＢＳユーロ圏小型株,売禁,,,,,,,11240,,0,0,0,0,0,0,0,,0,,,,0,0
2020-09-25,1389,ＵＢＳ英国大型１００,注喚,,,,,,,7750,,0,10,0,0,0,0,0,0,-10,-76.92,1.5,,13,101000
2020-09-25,1390,ＵＢＳアジア太平洋株,売禁,,,,,,,4265,,0,0,49,0,0,0,49,257.89,0,0,98.0,,19,81375
2020-09-25,1391,ＵＢＳスイス株,注喚,,,,,,,2330,,0,0,3,0,0,1,2,4.44,0,0,21.0,3.00,45,104825
2020-09-25,1392,ＵＢＳ英国株,注喚,,,,,,,2059,,0,6,254,1,0,1,253,103.69,-7,-2.87,14.5,254.00,244,497701
2020-09-25,1393,ＵＢＳ米国株,売禁,,,,,,,33500,,0,0,5,0,0,0,5,29.41,0,0,,,17,575600
2020-09-25,1394,ＵＢＳ先進国株,売禁,,,,,,,24380,,0,0,3,0,0,0,3,50.00,0,0,,,6,146100
2020-09-25,1397,ＳＭＤＡＭ　２２５,,,5,0.0214,7.8192,80,10,23340,1,0,0,0,0,0,10,-10,,0,,,0,0,0
2020-09-25,1398,ＳＭＤＡＭ　Ｊリート,,,,,,,,1751,,0,0,20,0,0,20,0,0,0,0,,1.00,100,174420
2020-09-25,1399,上場高配当低ボラ,,,,,,,,1350,,0,330,0,0,0,0,0,0,-330,-0.61,1.0,,54280,73275810
2020-09-25,1400,ルーデン,,,,,,,,221,,14300,400,41800,0,0,0,41800,286.30,13900,95.21,19.4,,14600,3228800
2020-09-25,1401,エムビーエス,,,,,,,,695,,0,100,7300,0,0,0,7300,37.82,-100,-0.52,24.5,,19300,13196800
2020-09-25,1407,ウエストＨＤ,,,0.05,0.0018,0.6577,5.6,60900,2775,1,700,2700,27300,4600,200,88200,-60900,-31.59,-6400,-3.32,31.4,0.31,192800,530525800
2020-09-25,1413,ヒノキヤグループ,,,,,,,,1972,,0,0,19700,0,0,0,19700,37.88,0,0,493.5,,52000,102157600
2020-09-25,1414,ショーボンド,,,,,,,,5260,,500,100,13500,2100,700,11400,2100,2.04,-1000,-0.97,4.6,1.18,103000,541251000
2020-09-25,1417,ミライトＨＤ,,,,,,,,1637,,0,700,44200,3000,1500,24600,19600,7.50,-2200,-0.84,16.8,1.80,261500,428237900
2020-09-25,1418,インターライフ,,,,,,,,247,,100,0,16700,0,400,1100,15600,156.00,500,5.00,15.2,15.18,10000,2461300
2020-09-25,1419,タマホーム,,,,,,,,1383,,2700,13500,22000,6800,0,13900,8100,2.99,-17600,-6.50,3.3,1.58,270800,373941100
2020-09-25,1420,サンヨーＨ,,,0,0,0,2.8,10900,658,1,0,700,3400,100,0,14300,-10900,-209.62,-800,-15.38,74.5,0.24,5200,3443000
2020-09-25,1429,日本アクア,,,,,,,,673,,0,900,8800,900,0,5100,3700,7.49,-1800,-3.64,18.5,1.73,49400,32980600
2020-09-25,1430,ファーストコーポ,,,0.05,0.0074,2.7037,1.4,37800,675,1,3900,200,22100,1700,0,59900,-37800,-92.65,2000,4.90,28.2,0.37,40800,27389900
2020-09-25,1431,リブワーク,,,,,,,,2862,,600,100,4700,0,0,0,4700,20.43,500,2.17,14.6,,23000,66610300
2020-09-25,1433,ベステラ,,,0.05,0.0040,1.4694,2.6,27900,1242,1,200,0,3400,2900,300,31300,-27900,-28.53,-2400,-2.45,7.3,0.11,97800,120233400
2020-09-25,1434,ＪＥＳＣＯ　ＨＤ,,,0,0,0,1,37400,449,1,200,6700,104500,0,400,141900,-37400,-173.95,-6100,-28.37,46.1,0.74,21500,9541900
2020-09-25,1435,ＴＡＴＥＲＵ,,,,,,,,195,,0,1800,23000,0,0,0,23000,8.35,-1800,-0.65,11.4,,275300,52915000
2020-09-25,1436,フィット,,,,,,,,840,,3400,300,5800,0,0,0,5800,14.15,3100,7.56,3.5,,41000,35052700
2020-09-25,1439,安江工務店,,,,,,,,1059,,0,0,1000,0,0,0,1000,32.26,0,0,35.3,,3100,3269300
2020-09-25,1443,技研ホールディングス,,,,,,,,301,,0,0,18100,0,0,0,18100,13.52,0,0,4.5,,133900,40130100
2020-09-25,1446,キャンディル,注喚,,0.05,0.0066,2.4204,6.4,93200,754,1,0,100,14500,47800,0,107700,-93200,-72.59,-47900,-37.31,5.5,0.13,128400,97217000
2020-09-25,1447,ＩＴｂｏｏｋＨＤ,,,,,,,,912,,44100,62600,261200,0,0,0,261200,1.77,-18500,-0.13,7.8,,14786700,14473472600
2020-09-25,1448,スペースバリューＨＤ,,,0,0,0,2.4,31600,501,1,2100,1700,11600,6400,15800,43200,-31600,-12.95,9800,4.02,4.6,0.27,244000,122397100
2020-09-25,1450,田中建設工業,,,,,,,,5540,,100,100,900,0,0,0,900,47.37,0,0,14.4,,1900,10580000
2020-09-25,1451,ＫＨＣ,,,,,,,,557,,200,400,1200,0,0,0,1200,33.33,-200,-5.56,17.0,,3600,2003500
2020-09-25,1456,大和２２５ベア,,,,,,,,5670,,0,0,130,0,0,0,130,0.62,0,0,7.0,,20943,118749980
2020-09-25,1457,大和ＴＰＸベア,,,,,,,,6660,,0,0,0,0,0,0,0,0,0,0,,,38,252860
2020-09-25,1458,楽天２２５ダブルブル,,,,,,,,11940,,0,24881,27181,2424,0,20142,7039,3.17,-27305,-12.31,5.0,1.35,221842,2647951800
2020-09-25,1459,楽天２２５ダブルベア,,,,,,,,2863,,59255,0,382683,0,0,0,382683,23.62,59255,3.66,15.2,,1620173,4641489702
2020-09-25,1460,ＭＸＳ　Ｊクオ,売禁,,5,0.0249,9.0932,160,16,20070,1,0,0,16,0,0,32,-16,,0,,36.5,0.50,0,0
2020-09-25,1464,大和Ｊ４００ダブル,,,5,0.0494,18.0158,70,13,10130,1,0,0,50,0,0,63,-13,-50.00,0,0,29.1,0.79,26,264580
2020-09-25,1465,大和Ｊ４００ベア,,,,,,,,6520,,0,0,210,0,0,1,209,10450.00,0,0,,210.00,2,13040
2020-09-25,1466,大和Ｊ４００ダブベア,,,,,,,,3425,,0,0,68,0,0,0,68,183.78,0,0,3.8,,37,126855
2020-09-25,1467,ＪＰＸ日経４００ブル,注喚,,,,,,,9660,,0,0,350,0,0,100,250,,0,,5.6,3.50,0,0
2020-09-25,1468,ＪＰＸ日経４００ベア,,,,,,,,6370,,0,0,200,0,0,0,200,,0,,,,0,0
2020-09-25,1469,４００ベア２倍,,,,,,,,3415,,0,0,0,0,0,0,0,0,0,0,0.3,,300,1026750
2020-09-25,1470,ＮＦＪ４００レバ,,,5,0.0251,9.1479,70,30,19950,1,0,0,160,0,2,190,-30,-1000.00,2,66.67,59.1,0.84,3,59850
2020-09-25,1471,ＮＦＪ４００インバ,,,,,,,,4180,,0,0,50,0,0,0,50,1666.67,0,0,247.0,,3,12575
2020-09-25,1472,ＮＦＪ４００Ｄインバ,,,,,,,,1358,,0,0,0,0,0,0,0,0,0,0,,,774,1055256
2020-09-25,1473,Ｏｎｅ・トピックス,,,0.5,0.0303,11.0539,7,180,1651,1,0,0,0,0,0,180,-180,-0.95,0,0,,0,18890,31149870
2020-09-25,1474,Ｏｎｅ・ＪＰＸ４００,,,5,0.0338,12.3478,70,40,14780,1,0,0,10,0,0,50,-40,-1.46,0,0,,0.20,2735,40531590
2020-09-25,1475,ｉＳＴＯＰＩＸ,,,0,0,0,60,4010,1659,1,0,1875,1300,240,0,5310,-4010,-116.57,-2115,-61.48,2.3,0.24,3440,5708244
2020-09-25,1476,ｉＳＪリート,,,,,,,,1779,,6,200,1183,1,0,200,983,5.29,-195,-1.05,10.7,5.92,18574,32884531
2020-09-25,1477,ｉＳＭＳＣＩ最小分散,,,0,0,0,60,2,1718,1,0,1,2,0,0,4,-2,-100.00,-1,-50.00,32.0,0.50,2,3435
2020-09-25,1478,ｉＳＭＳＣＩ高配当,,,,,,60,0,1685,,0,0,10,0,0,10,0,0,0,0,12.5,1.00,2834,4770572
2020-09-25,1479,大和ＭＳＣＩ人材設備,,,,,,,,19630,,0,0,0,0,0,0,0,0,0,0,,,1,19630
2020-09-25,1480,ＮＦ企業価値,,,,,,,,16270,,0,0,0,0,0,0,0,0,0,0,,,1,16270
2020-09-25,1481,上場日本経済貢献,,,,,,,,1616,,0,0,181,0,0,1,180,18000.00,0,0,6.1,181.00,1,1616
2020-09-25,1482,ｉＳ米国債七十円へジ,,,0,0,0,60,356,2515,1,0,3,130,222,0,486,-356,-0.33,-225,-0.21,3.5,0.27,107159,269546025
2020-09-25,1483,ｉＳ設備人材,,,,,,,,1599,,0,0,1,0,0,1,0,0,0,0,4.0,1.00,1,1599
2020-09-25,1484,Ｏｎｅ・設備人材投資,,,,,,,,1602,,0,0,0,0,0,0,0,0,0,0,,,130,208260
2020-09-25,1485,ＭＸＳ　Ｊ積極投資,,,,,,,,25480,,0,0,0,0,0,0,0,,0,,,,0,0
2020-09-25,1486,上場米債ヘッジなし,売禁,,,,,,,21930,,0,0,100,0,0,0,100,416.67,0,0,,,24,526590
2020-09-25,1487,上場米債ヘッジあり,売禁,,,,,,,19700,,0,0,80,0,0,0,80,1.60,0,0,6.0,,5000,98500000
2020-09-25,1488,大和Ｊリート,,,0.5,0.0282,10.2875,7,750,1774,1,0,50,1020,700,0,1770,-750,-13.91,-750,-13.91,6.9,0.58,5390,9501250
2020-09-25,1489,ＮＦ日経高配当５０,,,,,,80,0,27940,,20,23,170,0,0,170,0,0,-3,-0.10,24.5,1.00,2988,83291110
2020-09-25,1490,上場ベータヘッジ,,,0.5,0.0062,2.2671,18,10,8050,1,0,0,0,0,0,10,-10,-100.00,0,0,,0,10,80500
2020-09-25,1491,中外鉱,,,,,,,,26,,291000,5400,872900,0,0,0,872900,27.92,285600,9.13,13.6,,3126700,82129900
2020-09-25,1492,ＭＸＳ　中小型,,,5,0.0354,12.9066,70,5,14140,1,1,0,88,0,3,93,-5,-83.33,4,66.67,74.2,0.95,6,84360
2020-09-25,1493,Ｏｎｅ・中小型,,,,,,70,0,14180,,1,1,5,0,0,5,0,0,0,0,7.5,1.00,7,99230
2020-09-25,1494,Ｏｎｅ・高配当日本株,,,,,,,,16300,,0,0,0,0,0,0,0,0,0,0,,,83,1351620
2020-09-25,1495,上場アジアリート,,,,,,,,9740,,0,100,0,0,0,0,0,0,-100,-125.00,0.9,,80,777900
2020-09-25,1496,ｉＳ米＄ＩＧ社債ヘジ,注喚,,,,,,,2620,,2,0,50,5,0,23,27,1.38,-3,-0.15,5.6,2.17,1956,5128832
2020-09-25,1497,ｉＳ米＄ＨＹ社債ヘジ,注喚,,,,,120,0,2268,,0,0,142,0,0,142,0,0,0,0,43.9,1.00,473,1071723
2020-09-25,1498,Ｏｎｅ・ＥＳＧ,,,,,,,,12040,,0,0,5,0,0,0,5,27.78,0,0,,,18,216720
2020-09-25,1499,ＭＸＳ高配当７０ＭＮ,注喚,,,,,,,7820,,0,6,0,0,16,0,0,0,10,14.49,2.0,,69,540710
2020-09-25,1514,住石ＨＤ,,,,,,,,124,,0,18000,43500,13500,400,26300,17200,10.96,-31100,-19.81,6.4,1.65,157000,19456700
2020-09-25,1515,日鉄鉱,,,0.1,0.0021,0.7644,19.2,2000,4775,1,0,600,1200,800,100,3200,-2000,-3.82,-1300,-2.49,7.4,0.38,52300,252757500
2020-09-25,1518,三井松島ＨＤ,,,,,,,,735,,8800,7600,18100,400,0,17300,800,1.09,800,1.09,4.1,1.05,73600,54206000
2020-09-25,1540,純金信託,,,,,,,,6070,,443,1173,17826,305,0,2320,15506,15.97,-1035,-1.07,9.0,7.68,97065,590575470
2020-09-25,1541,純プラ信,,,,,,60,0,2894,,1124,4697,9039,110,9,9039,0,0,-3674,-5.98,4.4,1.00,61416,176919916
2020-09-25,1542,純銀信託,,,,,,,,7330,,17,2173,4219,0,0,667,3552,8.40,-2156,-5.10,6.5,6.33,42298,310258660
2020-09-25,1543,純パラ信,売禁,,,,,,,68400,,0,5,326,0,0,0,326,218.79,-5,-3.36,51.3,,149,10179500
2020-09-25,1545,ＮＦＮＡＳＤＡＱ,注喚,,,,,,,11680,,3270,760,24540,6260,710,15100,9440,10.73,-3040,-3.46,7.9,1.63,87980,1031917500
2020-09-25,1546,ＮＦＮＹダウ,注喚,,5,0.0181,6.6027,160,196,27640,1,271,312,4391,66,1341,4587,-196,-3.12,1234,19.62,12.5,0.96,6288,174098940
2020-09-25,1547,上場米国,,,,,,,,3745,,2010,1400,5800,10,0,3550,2250,9.05,600,2.41,7.1,1.63,24870,93247150
2020-09-25,1550,ＭＸＳ外株,,,,,,,,2496,,5200,1500,5770,1270,0,5220,550,2.82,2430,12.47,3.1,1.11,19490,48765310
2020-09-25,1551,ＪＡＳＤＡＱ２０,注喚,,0.5,0.0106,3.8747,20,5740,4710,1,0,0,150,20,0,5890,-5740,-3188.89,-20,-11.11,32.5,0.03,180,845800
2020-09-25,1552,ＶＩＸ短期先物,売禁,,,,,,,8780,,2280,6489,116622,0,0,0,116622,81.19,-4209,-2.93,26.4,,143647,1260264200
2020-09-25,1554,上場ＭＳ世,注喚,,,,,16,0,2165,,0,350,150,0,350,150,0,0,0,0,2.2,1.00,1480,3194880
2020-09-25,1555,上場Ａリート,注喚,,,,,,,1310,,0,70,210,0,0,0,210,7.58,-70,-2.53,7.3,,2770,3610720
2020-09-25,1557,ＳＰＤＲ５００,売禁,,,,,,,34200,,0,0,0,0,0,0,0,0,0,0,,,5527,189630450
2020-09-25,1559,ＮＦタイ株,,,,,,,,2686,,0,0,5736,3,0,170,5566,2613.15,-3,-1.41,132.8,33.74,213,574814
2020-09-25,1560,ＮＦマレーシア株,,,,,,,,3735,,0,1,60,0,0,0,60,76.92,-1,-1.28,6.8,,78,289410
2020-09-25,1563,マザーズコア,注喚,,5,0.1567,57.2100,120,700,3190,1,2151,25,28598,1108,232,29298,-700,-6.54,1250,11.68,43.3,0.98,10704,33959815
2020-09-25,1566,上場ＥＭ債,,,,,,,,43000,,0,0,192,0,0,0,192,49.36,0,0,5.1,,389,16739100
2020-09-25,1567,ＭＸＳリスク５,注喚,,,,,,,1150,,0,0,0,0,0,0,0,,0,,,,0,0
2020-09-25,1568,ＴＰレバレッジダブル,,,0.5,0.0030,1.0974,34,24940,16630,1,2170,890,11670,3630,700,36610,-24940,-47.07,-1650,-3.11,12.1,0.32,52990,880316200
2020-09-25,1569,トピックスインバース,,,,,,,,2783,,0,300,430,0,0,0,430,0.45,-300,-0.31,5.4,,95510,266172530
2020-09-25,1570,ＮＦ日経レバ,注喚,,,,,,,20510,,790,417913,464846,73328,37757,431285,33561,0.67,-452694,-9.03,4.2,1.08,5011178,102756206770
2020-09-25,1571,ＮＦ日経インバ,,,,,,,,1318,,2450,0,55144,0,0,0,55144,6.06,2450,0.27,35.9,,909669,1199312796
2020-09-25,1572,Ｈ株レバレッジダブル,売禁,,,,,,,8480,,120,10,820,0,0,0,820,59.42,110,7.97,16.4,,1380,11917400
2020-09-25,1573,Ｈ株インバース,注喚,,,,,,,7670,,0,0,210,10,0,60,150,65.22,-10,-4.35,24.0,3.50,230,1756200
2020-09-25,1574,ＭＸＳリスク１０,売禁,,,,,,,1432,,0,0,0,0,0,0,0,,0,,,,0,0
2020-09-25,1575,中国Ａ３００,売禁,,,,,,,700,,0,0,110,0,0,0,110,14.29,0,0,,,770,547030
2020-09-25,1576,南方Ａ５０,売禁,,,,,,,672,,0,0,0,0,0,0,0,,0,,,,0,0
2020-09-25,1577,ＮＦ日本高配当７０,,,,,,,,18600,,0,0,55,0,7,20,35,1.00,7,0.20,13.8,2.75,3510,65346890
2020-09-25,1578,上場２２５Ｍ,,,5,0.2707,98.8089,60,179,1847,1,0,50,4,0,1,183,-179,-14.84,-49,-4.06,24.4,0.02,1206,2225911
2020-09-25,1579,日経レバレッジダブル,,,0.5,0.0023,0.8364,44,49400,21820,1,50,8720,22720,26760,820,72120,-49400,-9.03,-34610,-6.32,8.6,0.32,547300,11958097100
2020-09-25,1580,２２５インバース,,,,,,,,3515,,0,0,4570,0,0,0,4570,36.13,0,0,88.9,,12650,44443750
2020-09-25,1584,ＫＯＤＥＸサムスン株,売禁,,,,,,,680,,0,0,0,0,0,0,0,0,0,0,,,20,13600
2020-09-25,1585,ダイワＥＸ－Ｆ,,,,,,,,1285,,0,0,0,0,0,0,0,0,0,0,,,200,258020
2020-09-25,1586,上場ＴＰＸ除く金融,,,,,,,,1484,,0,0,50,8,0,28,22,88.00,-8,-32.00,3.1,1.79,25,37066
2020-09-25,1591,ＮＦＪＰＸ４００,,,5,0.0340,12.3981,70,253,14720,1,0,0,125,0,0,378,-253,-3.89,0,0,2509.0,0.33,6501,95805330
2020-09-25,1592,上場ＪＰＸ日経４００,,,,,,60,0,1341,,0,0,228,0,0,228,0,0,0,0,1146.0,1.00,1028,1376870
2020-09-25,1593,ＭＸＳ４００,,,5,0.0333,12.1586,70,150,15010,1,0,0,0,0,0,150,-150,-28.36,0,0,,0,529,7944340
2020-09-25,1595,ＮＺＡＭ　Ｊリート,,,,,,,,1767,,30,0,130,0,70,120,10,0.03,100,0.29,4.4,1.08,34870,61207620
2020-09-25,1596,ＮＺＡＭ　Ｅｘ―Ｆ,,,,,,,,1450,,0,0,0,0,0,0,0,,0,,,,0,0
2020-09-25,1597,ＭＸＳ　Ｊリート,,,,,,,,1760,,10,0,110,0,0,0,110,1.64,10,0.15,1.5,,6710,11756610
2020-09-25,1598,ＮＦＲＮファンダ,,,,,,,,16100,,0,0,0,0,0,0,0,,0,,,,0,0
2020-09-25,1599,大和ＪＰＸ日経４００,,,5,0.0337,12.3144,70,13,14820,1,0,0,0,0,0,13,-13,-12.38,0,0,,0,105,1558200
2020-09-25,1605,国際帝石,,,,,,,,569.9,,17900,5300,488400,48400,1000,48400,440000,5.82,-34800,-0.46,11.1,10.09,7561100,4276882630
2020-09-25,1615,ＮＦ銀行業,,,,,,,,122,,62300,0,383400,0,0,0,383400,29.19,62300,4.74,11.5,,1313500,160531000
2020-09-25,1617,ＮＦ食品Ｔ１７,,,,,,,,26470,,0,0,0,0,0,0,0,0,0,0,,,3,79410
2020-09-25,1618,ＮＦエネ資源Ｔ１７,,,,,,,,7840,,0,0,233,0,0,0,233,77.93,0,0,,,299,2358140
2020-09-25,1619,ＮＦ建設資材Ｔ１７,,,,,,70,0,18780,,3,5,13,0,0,13,0,0,-2,-40.00,14.5,1.00,5,94040
2020-09-25,1620,ＮＦ素材化学Ｔ１７,,,5,0.0211,7.6939,80,6,23720,1,0,0,0,0,0,6,-6,-150.00,0,0,4.0,0,4,94820
2020-09-25,1621,ＮＦ医薬品Ｔ１７,,,,,,,,24960,,0,0,1,0,0,0,1,7.14,0,0,2.7,,14,350300
2020-09-25,1622,ＮＦ自動車Ｔ１７,,,0,0,0,70,15,17080,1,0,0,0,1,0,15,-15,-300.00,-1,-20.00,23.1,0,5,85090
2020-09-25,1623,ＮＦ鉄鋼非鉄Ｔ１７,,,,,,,,10870,,5,0,43,0,0,3,40,74.07,5,9.26,4.1,14.33,54,584450
2020-09-25,1624,ＮＦ機械Ｔ１７,,,,,,,,33300,,0,0,0,0,0,0,0,,0,,,,0,0
