取引日,銘柄コード,銘柄名,規制,最高料率 臨時倍率,逆日歩(円),逆日歩(%),年率(%),最高料率(円),超過株数,貸借値段(円),品貸日数,日証金 買新規,日証金 買返済,日証金 買残高,日証金 売新規,日証金 売返済,日証金 売残高,日証金 差引残高,差引残高 出来高比(%),差引残高 前日比,前日比 出来高比(%),回転日数,貸借倍率,東証 出来高,東証 売買代金(円)
2021-05-26,1414,ショーボンド,,,,,,,,4610,,2100,500,38900,0,0,0,38900,35.72,1600,1.47,42.4,,108900,501370500
2021-05-26,1417,ミライトＨＤ,,,,,,,,1971,,6600,9200,13500,500,8600,8000,5500,1.39,5500,1.39,5.9,1.69,396000,778587900
2021-05-26,1418,インターライフ,,,,,,,,222,,0,18400,49200,0,0,67600,-18400,-408.89,-18400,-408.89,13.7,0.73,4500,998800
2021-05-26,1419,タマホーム,,,,,,,,2306,,1300,0,10700,172500,3300,338500,-327800,-45.79,-167900,-23.46,5.6,0.03,715800,1649588100
2021-05-26,1420,サンヨーＨ,,,,,,,,714,,0,7100,24300,0,0,70700,-46400,-1079.07,-7100,-165.12,9.1,0.34,4300,3064400
2021-05-26,1429,日本アクア,,,,,,,,517,,300,3500,20000,0,200,1300,18700,16.01,-3000,-2.57,20.8,15.38,116800,60957900
2021-05-26,1430,ファーストコーポ,注喚,,,,,,,795,,5300,1000,11200,22500,0,39200,-28000,-36.04,-18200,-23.42,3.5,0.29,77700,62021800
2021-05-26,1431,リブワーク,,,,,,,,915,,0,300,5400,100,400,1100,4300,5.88,0,0,8.6,4.91,73100,66710500
2021-05-26,1433,ベステラ,,,,,,,,1569,,0,0,11400,0,0,2800,8600,52.76,0,0,354.0,4.07,16300,25472100
2021-05-26,1434,ＪＥＳＣＯ　ＨＤ,,,,,,,,554,,0,0,43700,0,0,0,43700,450.52,0,0,547.0,,9700,5429100
2021-05-26,1435,Ｒｏｂｏｔ　Ｈｏｍｅ,,,,,,,,274,,0,16500,53200,0,0,0,53200,3.09,-16500,-0.96,5.3,,1723400,468591600
2021-05-26,1436,フィット,,,,,,,,949,,0,400,3300,0,0,0,3300,47.83,-400,-5.80,13.6,,6900,6500200
2021-05-26,1439,安江工務店,,,,,,,,1025,,0,0,1600,0,0,0,1600,800.00,0,0,,,200,205100
2021-05-26,1443,技研ホールディングス,,,,,,,,296,,7200,1900,14500,0,0,0,14500,11.77,5300,4.30,2.9,,123200,36676100
2021-05-26,1446,キャンディル,,,,,,,,547,,100,8900,2800,0,100,11500,-8700,-119.18,-8700,-119.18,19.9,0.24,7300,3978400
2021-05-26,1447,ＩＴｂｏｏｋＨＤ,,,,,,,,506,,29400,1000,190600,0,0,0,190600,11.79,28400,1.76,9.4,,1616100,821215300
2021-05-26,1448,スペースバリューＨＤ,,,,,,,,706,,2000,51600,53400,900,0,26300,27100,34.61,-50500,-64.50,11.3,2.03,78300,54914400
2021-05-26,1450,田中建設工業,,,,,,,,2340,,200,0,1100,0,0,0,1100,57.89,200,10.53,18.8,,1900,4464900
2021-05-26,1451,ＫＨＣ,,,,,,,,623,,0,0,3600,0,0,0,3600,163.64,0,0,120.7,,2200,1372200
2021-05-26,1456,大和２２５ベア,,,,,,,,4400,,63,0,69,0,0,0,69,0.89,63,0.81,1.6,,7761,34318300
2021-05-26,1457,大和ＴＰＸベア,,,,,,,,5410,,60,0,763,0,0,34,729,254.01,60,20.91,124.8,22.44,287,1561200
2021-05-26,1458,楽天２２５ダブルブル,,,,,,,,18220,,792,272,81881,130,610,2165,79716,16.61,1000,0.21,23.9,37.82,479985,8731901980
2021-05-26,1459,楽天２２５ダブルベア,,,,,,,,1692,,56451,37,407999,791,6000,98207,309792,4.13,61623,0.82,18.4,4.15,7503565,12704847877
2021-05-26,1460,ＭＸＳ　Ｊクオ,売禁,,,,,,,23880,,0,0,0,0,0,0,0,,0,,,,0,0
2021-05-26,1464,大和Ｊ４００ダブル,,,,,,,,14550,,0,0,0,0,1,60,-60,-14.89,1,0.25,21.4,0,403,5839350
2021-05-26,1465,大和Ｊ４００ベア,,,,,,,,5280,,0,0,20,0,0,1,19,86.36,0,0,,20.00,22,116170
2021-05-26,1466,大和Ｊ４００ダブベア,,,,,,,,2233,,0,0,17,0,13,40,-23,-7.21,13,4.08,9.0,0.42,319,712079
2021-05-26,1467,ＪＰＸ日経４００ブル,売禁,,,,,,,13400,,0,0,740,0,0,0,740,,0,,183.5,,0,0
2021-05-26,1468,ＪＰＸ日経４００ベア,,,,,,,,5160,,0,0,0,0,0,0,0,,0,,,,0,0
2021-05-26,1469,４００ベア２倍,,,,,,,,2202,,0,40,0,0,0,40,-40,-6.25,-40,-6.25,18.0,0,640,1415040
2021-05-26,1470,ＮＦＪ４００レバ,売禁,,,,,,,28360,,0,97,2,0,5,94,-92,-353.85,-92,-353.85,16.4,0.02,26,739380
2021-05-26,1471,ＮＦＪ４００インバ,,,,,,,,3400,,0,0,44,0,0,0,44,157.14,0,0,,,28,95290
2021-05-26,1472,ＮＦＪ４００Ｄインバ,,,,,,,,884,,0,0,0,0,0,0,0,0,0,0,1.0,,7837,6960234
2021-05-26,1473,Ｏｎｅ・トピックス,,,,,,,,1958,,0,130,320,0,0,660,-340,-2.18,-130,-0.83,4.8,0.48,15590,30545790
2021-05-26,1474,Ｏｎｅ・ＪＰＸ４００,,,,,,,,17630,,0,0,0,0,0,0,0,0,0,0,,,325,5725500
2021-05-26,1475,ｉＳＴＯＰＩＸ,,,,,,,,1972,,50,176,304,0,0,251,53,0.06,-126,-0.15,3.1,1.21,84732,167355849
2021-05-26,1476,ｉＳＪリート,,,,,,,,2128,,0,20,107,5,14,5,102,0.04,-11,-0.00,3.1,21.40,287894,611821952
2021-05-26,1477,ｉＳＭＳＣＩ最小分散,,,,,,,,1829,,0,0,0,0,0,9,-9,-8.82,0,0,,0,102,186222
2021-05-26,1478,ｉＳＭＳＣＩ高配当,,,,,,,,2178,,0,0,1,2,0,2,-1,-0.01,-2,-0.02,2.0,0.50,11644,25331197
2021-05-26,1479,大和ＭＳＣＩ人材設備,,,,,,,,23460,,0,0,4,0,0,34,-30,-300.00,0,0,192.0,0.12,10,234800
2021-05-26,1480,ＮＦ企業価値,,,,,,,,19190,,0,0,0,0,0,0,0,0,0,0,,,2,38380
2021-05-26,1481,上場日本経済貢献,,,,,,,,1891,,0,0,0,0,0,0,0,0,0,0,0,,5,9473
2021-05-26,1482,ｉＳ米国債七十円へジ,,,,,,,,2341,,54,0,339,0,0,112,227,0.18,54,0.04,4.4,3.03,126022,294899814
2021-05-26,1483,ｉＳ設備人材,,,,,,,,1875,,0,0,0,0,0,0,0,0,0,0,,,23,43019
2021-05-26,1484,Ｏｎｅ・設備人材投資,,,,,,,,1872,,0,0,0,0,0,0,0,0,0,0,,,30,56160
2021-05-26,1485,ＭＸＳ　Ｊ積極投資,,,,,,,,30650,,0,0,0,0,0,10,-10,,0,,,0,0,0
2021-05-26,1486,上場米債ヘッジなし,,,,,,,,21120,,0,14,46,14,0,14,32,10.36,-28,-9.06,16.8,3.29,309,6527300
2021-05-26,1487,上場米債ヘッジあり,,,,,,,,18320,,0,41,30,0,16,55,-25,-10.20,-25,-10.20,17.3,0.55,245,4487530
2021-05-26,1488,大和Ｊリート,,,,,,,,2140,,0,1460,30,1600,0,3090,-3060,-8.63,-3060,-8.63,6.8,0.01,35460,75761720
2021-05-26,1489,ＮＦ日経高配当５０,,,,,,,,35650,,0,74,55,0,0,129,-74,-18.69,-74,-18.69,3.3,0.43,396,14085350
2021-05-26,1490,上場ベータヘッジ,,,,,,,,7810,,0,0,0,0,0,10,-10,,0,,,0,0,0
2021-05-26,1491,中外鉱,,,,,,,,31,,8600,1200,585800,0,0,0,585800,172.96,7400,2.18,106.9,,338700,10661400
2021-05-26,1492,ＭＸＳ　中小型,,,,,,,,16110,,0,0,70,3,0,5,65,250.00,-3,-11.54,43.9,14.00,26,420200
2021-05-26,1493,Ｏｎｅ・中小型,,,,,,,,16180,,0,10,0,0,5,5,-5,-45.45,-5,-45.45,3.3,0,11,178300
2021-05-26,1494,Ｏｎｅ・高配当日本株,,,,,,,,19440,,0,0,0,0,0,0,0,0,0,0,,,1,19440
2021-05-26,1495,上場アジアリート,,,,,,,,10340,,0,10,0,0,0,10,-10,-4.55,-10,-4.55,2.0,0,220,2281900
2021-05-26,1496,ｉＳ米＄ＩＧ社債ヘジ,,,,,,,,2555,,0,200,110,0,0,40,70,2.62,-200,-7.49,9.1,2.75,2670,6825061
2021-05-26,1497,ｉＳ米＄ＨＹ社債ヘジ,,,,,,,,2359,,0,0,1000,0,0,0,1000,94.43,0,0,1666.7,,1059,2497664
2021-05-26,1498,Ｏｎｅ・ＥＳＧ,,,,,,,,14770,,0,0,0,0,0,0,0,0,0,0,,,9,132500
2021-05-26,1499,ＭＸＳ高配当７０ＭＮ,,,,,,,,8500,,0,0,16,1,0,151,-135,-3375.00,-1,-25.00,86.6,0.11,4,34120
2021-05-26,1514,住石ＨＤ,,,,,,,,127,,22100,0,178800,0,5100,45400,133400,31.62,27200,6.45,12.0,3.94,421900,54152500
2021-05-26,1515,日鉄鉱,,,,,,,,5900,,0,400,1500,0,0,0,1500,3.92,-400,-1.04,8.1,,38300,228475000
2021-05-26,1518,三井松島ＨＤ,,,,,,,,933,,0,0,8300,0,600,4300,4000,12.86,600,1.93,30.1,1.93,31100,29150400
2021-05-26,1540,純金信託,,,,,,,,6330,,1148,0,15260,0,5,0,15260,11.52,1153,0.87,26.8,,132422,838078040
2021-05-26,1541,純プラ信,,,,,,,,3950,,543,810,3808,0,50,3900,-92,-0.20,-217,-0.46,7.9,0.98,47093,185618565
2021-05-26,1542,純銀信託,,,,,,,,9160,,233,20,2081,118,0,210,1871,9.45,95,0.48,15.8,9.91,19799,180914340
2021-05-26,1543,純パラ信,売禁,,,,,,,91200,,6,16,83,0,0,0,83,65.87,-10,-7.94,5.2,,126,11292100
2021-05-26,1545,ＮＦＮＡＳＤＡＱ,,,,,,,,15130,,30,0,5276,0,0,70,5206,5.99,30,0.03,3.4,75.37,86849,1312409730
2021-05-26,1546,ＮＦＮＹダウ,注喚,,,,,,,36750,,26,60,3302,788,1,3461,-159,-2.73,-821,-14.09,6.4,0.95,5825,213739250
2021-05-26,1547,上場米国,,,,,,,,4960,,0,6100,2940,1240,720,9560,-6620,-23.07,-6620,-23.07,8.7,0.31,28700,142370250
2021-05-26,1550,ＭＸＳ外株,,,,,,,,3325,,120,510,130,0,50,0,130,6.60,-340,-17.26,1.0,,1970,6558150
2021-05-26,1551,ＪＡＳＤＡＱ２０,,,,,,,,5070,,0,130,150,0,20,330,-180,-72.00,-110,-44.00,6.1,0.45,250,1270600
2021-05-26,1552,ＶＩＸ短期先物,売禁,,,,,,,3235,,13590,1361,514946,0,0,0,514946,91.94,12229,2.18,47.2,,560078,1820225530
2021-05-26,1554,上場ＭＳ世,,,,,,,,2888,,0,1320,2890,510,100,3300,-410,-12.65,-1730,-53.40,5.5,0.88,3240,9337880
2021-05-26,1555,上場Ａリート,,,,,,,,1659,,0,760,110,40,10,900,-790,-20.36,-790,-20.36,6.1,0.12,3880,6444160
2021-05-26,1557,ＳＰＤＲ５００,売禁,,,,,,,45700,,0,5,326,0,0,0,326,11.81,-5,-0.18,47.7,,2760,125980450
2021-05-26,1559,ＮＦタイ株,,,,,,,,3010,,0,0,6727,10,0,103,6624,9073.97,-10,-13.70,572.7,65.31,73,221025
2021-05-26,1560,ＮＦマレーシア株,,,,,,,,4090,,0,0,22,0,0,4,18,20.45,0,0,,5.50,88,360515
2021-05-26,1563,マザーズコア,,,,,,,,3440,,161,384,1880,93,0,2352,-472,-10.29,-316,-6.89,9.5,0.80,4587,15744945
2021-05-26,1566,上場ＥＭ債,,,,,,,,44750,,0,61,50,32,0,32,18,5.56,-93,-28.70,4.5,1.56,324,14476700
2021-05-26,1567,ＭＸＳリスク５,注喚,,,,,,,1280,,0,0,20,90,0,90,-70,-43.75,-90,-56.25,3.8,0.22,160,202720
2021-05-26,1568,ＴＰレバレッジダブル,,,,,,,,23320,,0,510,14770,970,80,1370,13400,16.68,-1400,-1.74,24.5,10.78,80350,1872977700
2021-05-26,1569,トピックスインバース,,,,,,,,2270,,0,300,250,130,0,130,120,0.86,-430,-3.06,2.4,1.92,14030,31856780
2021-05-26,1570,ＮＦ日経レバ,,,,,,,,15610,,2658,93081,557164,2597,56144,11027,546137,8.83,-36876,-0.60,8.0,50.53,6184133,96358426680
2021-05-26,1571,ＮＦ日経インバ,,,,,,,,1021,,1130,3395,57799,3921,26173,3921,53878,11.24,19987,4.17,10.7,14.74,479533,490980273
2021-05-26,1572,Ｈ株レバレッジダブル,売禁,,,,,,,11390,,0,100,940,0,0,0,940,120.51,-100,-12.82,30.0,,780,8790200
2021-05-26,1573,Ｈ株インバース,注喚,,,,,,,6610,,0,30,70,0,0,240,-170,-340.00,-30,-60.00,32.2,0.29,50,330500
2021-05-26,1574,ＭＸＳリスク１０,売禁,,,,,,,1693,,0,0,10,0,0,0,10,3.33,0,0,,,300,508350
2021-05-26,1575,中国Ａ３００,売禁,,,,,,,884,,130,0,6640,0,0,0,6640,320.77,130,6.28,183.9,,2070,1840720
2021-05-26,1576,南方Ａ５０,,,,,,,,807,,0,0,10,0,0,0,10,0.21,0,0,,,4670,3721470
2021-05-26,1577,ＮＦ日本高配当７０,,,,,,,,22990,,1,15,37,0,0,65,-28,-7.80,-14,-3.90,15.2,0.57,359,8236840
2021-05-26,1578,上場２２５Ｍ,,,,,,,,2294,,0,10,199,0,15,265,-66,-4.86,5,0.37,16.0,0.75,1358,3103578
2021-05-26,1579,日経レバレッジダブル,,,,,,,,16660,,4740,1230,48360,790,100,3700,44660,9.20,2820,0.58,18.6,13.07,485430,8081693400
2021-05-26,1580,２２５インバース,,,,,,,,2726,,600,0,12940,0,0,0,12940,75.98,600,3.52,100.3,,17030,46461360
2021-05-26,1584,ＫＯＤＥＸサムスン株,売禁,,,,,,,960,,0,30,0,0,0,0,0,0,-30,-37.50,8.0,,80,76770
2021-05-26,1585,ダイワＥＸ－Ｆ,,,,,,,,1490,,0,0,0,0,0,0,0,0,0,0,,,320,477200
2021-05-26,1586,上場ＴＰＸ除く金融,,,,,,,,1716,,0,0,0,0,0,0,0,,0,,,,0,0
2021-05-26,1591,ＮＦＪＰＸ４００,,,,,,,,17420,,0,20,100,0,0,0,100,13.61,-20,-2.72,16.4,,735,12811260
2021-05-26,1592,上場ＪＰＸ日経４００,,,,,,,,1607,,40,0,351,0,0,338,13,1.33,40,4.08,8.7,1.04,981,1572627
2021-05-26,1593,ＭＸＳ４００,,,,,,,,17910,,0,0,0,0,0,0,0,0,0,0,,,389,6970930
2021-05-26,1595,ＮＺＡＭ　Ｊリート,,,,,,,,2108,,0,0,0,0,0,0,0,0,0,0,,,68620,144619140
2021-05-26,1596,ＮＺＡＭ　Ｅｘ―Ｆ,,,,,,,,1708,,0,0,0,0,0,0,0,,0,,,,0,0
2021-05-26,1597,ＭＸＳ　Ｊリート,,,,,,,,2125,,0,0,0,0,0,0,0,0,0,0,,,2540,5395030
2021-05-26,1598,ＮＦＲＮファンダ,,,,,,,,19530,,0,0,0,0,0,0,0,,0,,,,0,0
2021-05-26,1599,大和ＪＰＸ日経４００,,,,,,,,17770,,0,0,0,0,0,0,0,0,0,0,,,19,337550
2021-05-26,1605,ＩＮＰＥＸ,,,,,,,,761,,500,67000,599600,100,17600,14800,584800,7.37,-49000,-0.62,6.3,40.51,7930400,6029033600
2021-05-26,1615,ＮＦ銀行業,,,,,,,,157,,19800,14700,361000,0,112500,199900,161100,8.95,117600,6.53,6.9,1.81,1799900,281504500
2021-05-26,1617,ＮＦ食品Ｔ１７,,,,,,,,27640,,0,2,2,0,0,4,-2,-1.60,-2,-1.60,11.4,0.50,125,3469520
2021-05-26,1618,ＮＦエネ資源Ｔ１７,,,,,,,,9770,,10,0,80,0,0,32,48,6.67,10,1.39,16.7,2.50,720,7015430
2021-05-26,1619,ＮＦ建設資材Ｔ１７,,,,,,,,22270,,0,0,25,0,0,39,-14,-700.00,0,0,31.8,0.64,2,44500
2021-05-26,1620,ＮＦ素材化学Ｔ１７,,,,,,,,27830,,0,0,0,0,4,32,-32,-71.11,4,8.89,50.6,0,45,1251550
2021-05-26,1621,ＮＦ医薬品Ｔ１７,,,,,,,,22980,,0,4,1,0,0,5,-4,-1.76,-4,-1.76,2.3,0.20,227,5209260
2021-05-26,1622,ＮＦ自動車Ｔ１７,,,,,,,,22900,,13,2,13,0,0,19,-6,-3.64,11,6.67,1.6,0.68,165,3776320
2021-05-26,1623,ＮＦ鉄鋼非鉄Ｔ１７,,,,,,,,16530,,0,0,67,0,1,10,57,12.39,1,0.22,15.4,6.70,460,7570110
2021-05-26,1624,ＮＦ機械Ｔ１７,,,,,,,,40550,,0,0,20,0,11,10,10,5.03,11,5.53,15.7,2.00,199,8036250
2021-05-26,1625,ＮＦ電機精密Ｔ１７,,,,,,,,27830,,0,6,5,0,0,11,-6,-8.22,-6,-8.22,4.0,0.45,73,2027030
2021-05-26,1626,ＮＦ情通・他Ｔ１７,,,,,,,,30350,,0,0,20,0,0,0,20,24.10,0,0,18.2,,83,2507050
2021-05-26,1627,ＮＦ電力ガスＴ１７,,,,,,,,6160,,3,12,5,0,0,14,-9,-0.86,-9,-0.86,1.4,0.36,1048,6496910
2021-05-26,1628,ＮＦ運輸物流Ｔ１７,,,,,,,,14890,,0,0,125,0,0,0,125,16.28,0,0,25.9,,768,11349940
2021-05-26,1629,ＮＦ商社卸売Ｔ１７,,,,,,,,39150,,0,4,2,0,0,0,2,1.35,-4,-2.70,2.2,,148,5771900
2021-05-26,1630,ＮＦ小売Ｔ１７,,,,,,,,23220,,2,0,2,0,0,1,1,,2,,2.7,2.00,0,0
2021-05-26,1631,ＮＦ銀行Ｔ１７,,,,,,,,8150,,262,388,630,0,0,756,-126,-7.88,-126,-7.88,4.5,0.83,1598,12998160
