取引日,銘柄コード,銘柄名,規制,最高料率 臨時倍率,逆日歩(円),逆日歩(%),年率(%),最高料率(円),超過株数,貸借値段(円),品貸日数,日証金 買新規,日証金 買返済,日証金 買残高,日証金 売新規,日証金 売返済,日証金 売残高,日証金 差引残高,差引残高 出来高比(%),差引残高 前日比,前日比 出来高比(%),回転日数,貸借倍率,東証 出来高,東証 売買代金(円)
2020-12-25,1344,ＭＸＳコア３０,,,,,,,,808,,0,0,0,0,0,0,0,0,0,0,,,270,216410
2020-12-25,1345,上場Ｊリート,,,0.05,0.0028,1.0387,3.6,67800,1757,1,0,600,19800,0,700,87600,-67800,-162.98,100,0.24,8.1,0.23,41600,73277200
2020-12-25,1346,ＭＸＳ２２５,,,5,0.0181,6.6123,80,6585,27600,1,263,200,1196,20,38,7781,-6585,-46.40,81,0.57,47.1,0.15,14193,391608430
2020-12-25,1348,ＭＸＳトピクス,,,0,0,0,7,2040,1847,1,0,70,2350,990,0,4390,-2040,-3.17,-1060,-1.65,18.0,0.54,64370,118917950
2020-12-25,1349,アジア債券,売禁,,,,,,,13070,,0,0,0,0,0,0,0,0,0,0,,,27,351070
2020-12-25,1352,ホウスイ,,,,,,,,977,,0,0,0,0,0,0,0,0,0,0,2.0,,100,97700
2020-12-25,1356,ＴＰダブルインバース,,,,,,,,1471,,0,3400,44050,0,0,110,43940,19.72,-3400,-1.53,10.9,400.45,222780,328036580
2020-12-25,1357,ＮＦ日経ダブインバ,,,,,,,,526,,4000,124993,7567582,0,76026,238252,7329330,41.17,-44967,-0.25,56.2,31.76,17803525,9380923377
2020-12-25,1358,上場日経２倍,,,0,0,0,80,2611,25310,1,460,0,2199,30,34,4810,-2611,-129.26,464,22.97,13.8,0.46,2020,51067630
2020-12-25,1360,ダブルインバース日経,,,,,,,,1281,,1470,45000,537090,24880,0,301240,235850,7.09,-68410,-2.06,21.4,1.78,3324980,4261231220
2020-12-25,1364,ｉＳＪＰＸ日経４００,,,5,0.0304,11.1010,70,53,16440,1,0,0,3,0,0,56,-53,-56.38,0,0,,0.05,94,1544930
2020-12-25,1365,大和２２５ダブル,,,5,0.0239,8.7362,80,1852,20890,1,637,374,2121,1059,211,3973,-1852,-24.64,-585,-7.78,4.6,0.53,7517,157034820
2020-12-25,1366,大和２２５ダブルベア,,,,,,,,1373,,0,0,31171,0,0,117,31054,17.84,0,0,20.3,266.42,174075,239209247
2020-12-25,1367,大和ＴＰＸダブル,,,,,,,,15410,,10,28,1004,4,44,776,228,5.73,22,0.55,4.9,1.29,3982,61354480
2020-12-25,1368,大和ＴＰＸダブルベア,,,,,,,,2139,,1645,30,19391,0,0,0,19391,45.08,1615,3.75,50.4,,43018,92027516
2020-12-25,1369,Ｏｎｅ・日経２２５,,,0,0,0,80,468,26850,1,0,0,391,0,6,859,-468,-3342.86,6,42.86,102.4,0.46,14,375880
2020-12-25,1375,雪国まいたけ,,,,,,,,1716,,600,700,39100,0,0,0,39100,22.58,-100,-0.06,47.9,,173200,299334800
2020-12-25,1376,カネコ種苗,,,,,,,,1565,,0,0,100,0,0,0,100,2.94,0,0,3.5,,3400,5346500
2020-12-25,1377,サカタのタネ,,,,,,,,3595,,100,600,800,0,0,100,700,0.90,-500,-0.64,12.2,8.00,78000,282131000
2020-12-25,1379,ホクト,,,0.05,0.0024,0.8641,4.4,51600,2112,1,0,0,10800,600,300,62400,-51600,-217.72,-300,-1.27,94.0,0.17,23700,50044200
2020-12-25,1380,秋川牧園,,,,,,,,1120,,0,0,6700,0,0,0,6700,104.69,0,0,,,6400,7200500
2020-12-25,1381,アクシーズ,,,,,,,,3310,,0,0,200,0,0,0,200,3.33,0,0,8.0,,6000,19708500
2020-12-25,1382,ホーブ,,,,,,,,913,,0,0,400,0,0,0,400,9.09,0,0,16.0,,4400,4060100
2020-12-25,1383,ベルグアース,,,,,,,,2155,,0,0,300,0,0,0,300,12.00,0,0,,,2500,5374300
2020-12-25,1384,ホクリヨウ,,,,,,,,711,,0,0,64700,0,0,0,64700,1244.23,0,0,25.1,,5200,3671700
2020-12-25,1385,ＵＢＳユーロ圏株５０,売禁,,,,,,,4490,,0,0,20,0,0,0,20,11.49,0,0,,,174,782630
2020-12-25,1386,ＵＢＳ欧州株,売禁,,,,,,,8050,,0,0,0,0,0,0,0,0,0,0,0,,39,314920
2020-12-25,1387,ＵＢＳユーロ圏株,注喚,,5,0.0312,11.3778,140,4,16040,1,0,0,86,0,0,90,-4,,0,,43.7,0.96,0,0
2020-12-25,1388,ＵＢＳユーロ圏小型株,売禁,,,,,,,13160,,0,0,4,0,0,0,4,,0,,,,0,0
2020-12-25,1389,ＵＢＳ英国大型１００,注喚,,,,,,,8640,,0,4,75,5,49,6,69,15.03,40,8.71,10.1,12.50,459,3946370
2020-12-25,1390,ＵＢＳアジア太平洋株,売禁,,,,,,,4800,,0,15,71,0,0,0,71,161.36,-15,-34.09,6.0,,44,210895
2020-12-25,1391,ＵＢＳスイス株,注喚,,,,,,,2320,,10,0,40,0,12,23,17,12.69,22,16.42,11.0,1.74,134,314662
2020-12-25,1392,ＵＢＳ英国株,注喚,,,,,120,0,2334,,40,63,166,10,33,166,0,0,0,0,3.3,1.00,520,1202239
2020-12-25,1393,ＵＢＳ米国株,売禁,,,,,,,37500,,6,0,7,0,0,0,7,5.88,6,5.04,3.7,,119,4482900
2020-12-25,1394,ＵＢＳ先進国株,注喚,,5,0.0180,6.5813,160,13,27730,1,0,0,5,0,0,18,-13,-433.33,0,0,115.0,0.28,3,83350
2020-12-25,1397,ＳＭＤＡＭ　２２５,,,,,,,,26810,,0,0,0,0,0,0,0,0,0,0,0,,3,80430
2020-12-25,1398,ＳＭＤＡＭ　Ｊリート,,,,,,,,1766,,0,0,0,0,0,0,0,0,0,0,,,290,512180
2020-12-25,1399,上場高配当低ボラ,,,,,,,,1411,,0,0,0,0,0,0,0,0,0,0,,,50,70520
2020-12-25,1400,ルーデン,,,,,,,,249,,0,0,36700,0,0,0,36700,136.43,0,0,368.6,,26900,6652700
2020-12-25,1401,エムビーエス,,,,,,,,587,,0,100,6000,0,0,0,6000,21.05,-100,-0.35,76.8,,28500,16683200
2020-12-25,1407,ウエストＨＤ,,,,,,,,4850,,0,8400,24700,300,4900,12100,12600,1.73,-3800,-0.52,7.6,2.04,728100,3447583500
2020-12-25,1413,ヒノキヤグループ,,,,,,,,2200,,0,0,900,0,0,0,900,5.20,0,0,12.8,,17300,37989200
2020-12-25,1414,ショーボンド,,,,,,,,5040,,500,200,15400,0,0,300,15100,22.47,300,0.45,23.9,51.33,67200,338449000
2020-12-25,1417,ミライトＨＤ,,,,,,3.4,0,1697,,100,1100,9000,300,0,9000,0,0,-1300,-0.71,10.7,1.00,182400,308441900
2020-12-25,1418,インターライフ,,,,,,1,0,266,,5600,5700,134300,0,100,134300,0,0,0,0,39.1,1.00,33600,8814300
2020-12-25,1419,タマホーム,,,0.05,0.0035,1.2612,3,31500,1447,1,1500,26700,11200,0,900,42700,-31500,-34.31,-24300,-26.47,4.5,0.26,91800,132885500
2020-12-25,1420,サンヨーＨ,,,0,0,0,1.6,2700,769,1,400,100,14100,600,2100,16800,-2700,-26.47,1800,17.65,10.2,0.84,10200,7903400
2020-12-25,1429,日本アクア,,,,,,,,655,,600,0,17200,3100,0,13100,4100,7.41,-2500,-4.52,32.0,1.31,55300,36455300
2020-12-25,1430,ファーストコーポ,,,,,,1.6,0,708,,100,400,10600,0,300,10600,0,0,0,0,42.3,1.00,17100,12105700
2020-12-25,1431,リブワーク,,,,,,,,1998,,600,1600,6100,0,0,0,6100,23.46,-1000,-3.85,17.8,,26000,52281200
2020-12-25,1433,ベステラ,,,0.05,0.0030,1.0941,3.4,17600,1668,1,300,4300,1200,10200,400,18800,-17600,-14.99,-13800,-11.75,5.6,0.06,117400,194361300
2020-12-25,1434,ＪＥＳＣＯ　ＨＤ,,,,,,1.2,0,519,,18800,1400,87200,800,15400,87200,0,0,32000,26.69,23.9,1.00,119900,61199600
2020-12-25,1435,ＴＡＴＥＲＵ,,,,,,,,171,,7800,200,31600,0,0,0,31600,8.79,7600,2.11,16.3,,359500,60124100
2020-12-25,1436,フィット,,,,,,,,1250,,500,300,11900,0,0,0,11900,19.38,200,0.33,23.0,,61400,79003500
2020-12-25,1439,安江工務店,,,,,,,,963,,0,0,1500,0,0,0,1500,62.50,0,0,150.0,,2400,2325600
2020-12-25,1443,技研ホールディングス,,,,,,,,297,,0,300,41900,0,0,0,41900,54.56,-300,-0.39,87.3,,76800,22726000
2020-12-25,1446,キャンディル,,,0,0,0,1.2,600,503,1,8000,6300,49200,2300,0,49800,-600,-0.37,-600,-0.37,29.1,0.99,161800,82526100
2020-12-25,1447,ＩＴｂｏｏｋＨＤ,,,,,,,,472,,6000,0,181900,0,0,0,181900,56.07,6000,1.85,34.8,,324400,154030900
2020-12-25,1448,スペースバリューＨＤ,,,0,0,0,1.4,42100,644,1,0,700,18800,1800,1000,60900,-42100,-42.27,-1500,-1.51,29.6,0.31,99600,64227100
2020-12-25,1450,田中建設工業,,,,,,,,2270,,1900,0,8000,0,0,0,8000,88.89,1900,21.11,5.8,,9000,20200900
2020-12-25,1451,ＫＨＣ,,,,,,,,512,,0,0,1100,0,0,0,1100,6.96,0,0,7.9,,15800,8136800
2020-12-25,1456,大和２２５ベア,,,,,,60,0,4865,,0,0,40,0,0,40,0,0,0,0,7.9,1.00,1187,5779425
2020-12-25,1457,大和ＴＰＸベア,,,,,,60,0,6000,,1,14,1,0,0,1,0,0,-13,-43.33,0.6,1.00,30,180170
2020-12-25,1458,楽天２２５ダブルブル,,,5,0.0315,11.5142,70,8309,15850,1,1958,2574,2561,402,1102,10870,-8309,-5.59,84,0.06,3.9,0.24,148730,2355565250
2020-12-25,1459,楽天２２５ダブルベア,,,,,,,,2095,,12627,28556,679017,0,0,0,679017,110.62,-15929,-2.59,42.9,,613841,1287218653
2020-12-25,1460,ＭＸＳ　Ｊクオ,売禁,,,,,,,23030,,1,0,1,0,0,0,1,100.00,1,100.00,2.0,,1,23030
2020-12-25,1464,大和Ｊ４００ダブル,,,,,,70,0,12370,,0,0,86,0,0,86,0,0,0,0,39.8,1.00,129,1595340
2020-12-25,1465,大和Ｊ４００ベア,,,,,,,,5860,,0,10,220,0,0,0,220,1571.43,-10,-71.43,228.0,,14,81660
2020-12-25,1466,大和Ｊ４００ダブベア,,,,,,,,2745,,0,0,0,0,0,0,0,0,0,0,0,,141,387121
2020-12-25,1467,ＪＰＸ日経４００ブル,売禁,,0.5,0.0042,1.5349,48,300,11890,1,0,0,190,0,100,490,-300,-230.77,100,76.92,48.1,0.39,130,1550700
2020-12-25,1468,ＪＰＸ日経４００ベア,,,,,,,,5710,,0,0,0,0,0,0,0,,0,,,,0,0
2020-12-25,1469,４００ベア２倍,,,,,,,,2760,,0,0,890,0,0,0,890,132.84,0,0,28.8,,670,1841020
2020-12-25,1470,ＮＦＪ４００レバ,,,,,,,,22500,,0,1,738,0,1,129,609,1691.67,0,0,162.6,5.72,36,811840
2020-12-25,1471,ＮＦＪ４００インバ,,,,,,,,3815,,11,0,59,0,0,0,59,268.18,11,50.00,13.8,,22,82880
2020-12-25,1472,ＮＦＪ４００Ｄインバ,,,,,,60,0,1100,,0,0,8,0,0,8,0,0,0,0,6.4,1.00,2153,2362790
2020-12-25,1473,Ｏｎｅ・トピックス,,,,,,,,1807,,0,0,700,20,0,30,670,10.70,-20,-0.32,357.0,23.33,6260,11320930
2020-12-25,1474,Ｏｎｅ・ＪＰＸ４００,,,0,0,0,70,50,16330,1,0,0,0,0,0,50,-50,-0.92,0,0,,0,5412,88323880
2020-12-25,1475,ｉＳＴＯＰＩＸ,,,,,,60,0,1820,,1064,3601,2525,500,1469,2525,0,0,-1568,-6.31,3.8,1.00,24845,45216703
2020-12-25,1476,ｉＳＪリート,,,0,0,0,60,78,1784,1,39,0,339,117,0,417,-78,-0.07,-78,-0.07,4.4,0.81,109426,195422373
2020-12-25,1477,ｉＳＭＳＣＩ最小分散,,,,,,,,1799,,0,0,2,0,0,0,2,3.39,0,0,0.9,,59,105917
2020-12-25,1478,ｉＳＭＳＣＩ高配当,,,,,,60,0,1899,,50,0,252,50,0,252,0,0,0,0,2.5,1.00,6573,12481043
2020-12-25,1479,大和ＭＳＣＩ人材設備,,,,,,,,21540,,0,0,0,0,0,0,0,,0,,,,0,0
2020-12-25,1480,ＮＦ企業価値,,,,,,,,18080,,0,0,0,0,0,0,0,0,0,0,,,14,252420
2020-12-25,1481,上場日本経済貢献,,,,,,,,1796,,0,0,2,0,1,0,2,14.29,1,7.14,1.1,,14,25096
2020-12-25,1482,ｉＳ米国債七十円へジ,,,0,0,0,60,217,2466,1,0,150,687,0,27,904,-217,-6.58,-123,-3.73,40.3,0.76,3300,8136188
2020-12-25,1483,ｉＳ設備人材,,,,,,,,1774,,0,0,0,0,0,0,0,0,0,0,0.8,,1,1774
2020-12-25,1484,Ｏｎｅ・設備人材投資,,,,,,,,1772,,0,0,0,0,0,0,0,0,0,0,,,320,566580
2020-12-25,1485,ＭＸＳ　Ｊ積極投資,,,5,0.0171,6.2308,80,7,29290,1,0,0,0,7,0,7,-7,-63.64,-7,-63.64,2.0,0,11,321790
2020-12-25,1486,上場米債ヘッジなし,売禁,,,,,,,21350,,0,0,3,0,0,0,3,4.48,0,0,,,67,1428840
2020-12-25,1487,上場米債ヘッジあり,売禁,,,,,,,19400,,0,0,0,0,0,0,0,0,0,0,,,1,19400
2020-12-25,1488,大和Ｊリート,,,0.5,0.0281,10.2413,7,300,1782,1,0,0,0,110,0,300,-300,-0.52,-110,-0.19,11.2,0,57590,102669950
2020-12-25,1489,ＮＦ日経高配当５０,,,5,0.0169,6.1551,160,393,29650,1,25,0,89,344,0,482,-393,-13.19,-319,-10.70,4.5,0.18,2980,88303250
2020-12-25,1490,上場ベータヘッジ,,,1,0.0131,4.7712,16,510,7650,1,0,0,0,0,0,510,-510,,0,,,0,0,0
2020-12-25,1491,中外鉱,,,,,,,,36,,1100,0,669800,0,0,0,669800,83.99,1100,0.14,1014.2,,797500,28490200
2020-12-25,1492,ＭＸＳ　中小型,,,5,0.0336,12.2813,70,10,14860,1,0,17,25,0,0,35,-10,-50.00,-17,-85.00,8.3,0.71,20,297080
2020-12-25,1493,Ｏｎｅ・中小型,,,,,,,,14980,,20,0,20,0,0,5,15,250.00,20,333.33,2.1,4.00,6,89880
2020-12-25,1494,Ｏｎｅ・高配当日本株,,,,,,,,17040,,0,0,0,0,0,0,0,0,0,0,1.0,,9,153120
2020-12-25,1495,上場アジアリート,,,0.5,0.0050,1.8250,20,20,10000,1,0,0,0,0,0,20,-20,-7.69,0,0,4.3,0,260,2596700
2020-12-25,1496,ｉＳ米＄ＩＧ社債ヘジ,注喚,,,,,,,2692,,5365,388,6383,0,1,4404,1979,108.86,4978,273.82,4.2,1.45,1818,4888698
2020-12-25,1497,ｉＳ米＄ＨＹ社債ヘジ,注喚,,,,,,,2383,,17316,56,17430,0,38,1053,16377,380.59,17298,402.00,1.5,16.55,4303,10252972
2020-12-25,1498,Ｏｎｅ・ＥＳＧ,,,,,,,,13400,,0,0,0,0,0,0,0,0,0,0,,,12,160790
2020-12-25,1499,ＭＸＳ高配当７０ＭＮ,,,,,,,,7910,,0,3,2,0,0,2,0,0,-3,-33.33,2.2,1.00,9,70510
2020-12-25,1514,住石ＨＤ,,,,,,,,113,,41500,1700,92700,5700,0,13000,79700,21.01,34100,8.99,9.9,7.13,379300,42744700
2020-12-25,1515,日鉄鉱,,,,,,,,6310,,0,1300,6100,1300,0,2800,3300,6.41,-2600,-5.05,11.8,2.18,51500,323433000
2020-12-25,1518,三井松島ＨＤ,,,,,,,,697,,0,3400,24100,0,0,21600,2500,5.38,-3400,-7.31,42.9,1.12,46500,32188000
2020-12-25,1540,純金信託,,,,,,,,6040,,0,710,24545,15,0,19922,4623,3.44,-725,-0.54,26.6,1.23,134446,814844650
2020-12-25,1541,純プラ信,,,,,,60,0,3165,,120,70,8157,50,0,8157,0,0,0,0,17.4,1.00,21535,68281305
2020-12-25,1542,純銀信託,,,,,,,,8500,,280,774,3810,0,83,2785,1025,5.89,-411,-2.36,7.5,1.37,17416,147154210
2020-12-25,1543,純パラ信,売禁,,,,,,,68500,,0,24,370,0,0,0,370,280.30,-24,-18.18,64.8,,132,9028700
2020-12-25,1545,ＮＦＮＡＳＤＡＱ,,,5,0.0376,13.7218,70,88576,13300,1,549,26,9583,2010,997,98159,-88576,-332.98,-490,-1.84,27.0,0.10,26601,354206990
2020-12-25,1546,ＮＦＮＹダウ,注喚,,5,0.0164,6.0033,180,5614,30400,1,0,75,1483,50,453,7097,-5614,-219.13,328,12.80,12.8,0.21,2562,78063600
2020-12-25,1547,上場米国,,,0.5,0.0120,4.3660,10,10030,4180,1,0,760,680,340,1160,10710,-10030,-98.82,60,0.59,5.5,0.06,10150,42540250
2020-12-25,1550,ＭＸＳ外株,,,,,,,,2788,,1030,470,1400,0,840,0,1400,14.08,1400,14.08,3.1,,9940,27716980
2020-12-25,1551,ＪＡＳＤＡＱ２０,注喚,,0.5,0.0098,3.5784,24,1760,5100,1,20,0,250,0,820,2010,-1760,-153.04,840,73.04,6.2,0.12,1150,5858700
2020-12-25,1552,ＶＩＸ短期先物,売禁,,,,,,,5660,,12000,1969,259927,0,0,0,259927,116.93,10031,4.51,26.5,,222289,1262043150
2020-12-25,1554,上場ＭＳ世,注喚,,,,,16,0,2458,,0,0,660,0,0,660,0,0,0,0,13.9,1.00,2360,5803450
2020-12-25,1555,上場Ａリート,注喚,,,,,,,1530,,0,0,3110,0,50,270,2840,97.59,50,1.72,42.2,11.52,2910,4442600
2020-12-25,1557,ＳＰＤＲ５００,売禁,,,,,,,38200,,0,0,24,0,0,0,24,1.23,0,0,27.3,,1945,74280050
2020-12-25,1559,ＮＦタイ株,,,,,,60,0,2857,,0,0,80,0,0,80,0,0,0,0,13.6,1.00,372,1062929
2020-12-25,1560,ＮＦマレーシア株,,,,,,,,4145,,0,0,10,0,0,0,10,8.70,0,0,2.1,,115,475535
2020-12-25,1563,マザーズコア,注喚,,,,,120,0,3480,,3131,5053,27857,0,1922,27857,0,0,0,0,9.2,1.00,13278,46486740
2020-12-25,1566,上場ＥＭ債,,,,,,,,44800,,0,0,39,0,0,0,39,4.71,0,0,8.4,,828,37170550
2020-12-25,1567,ＭＸＳリスク５,注喚,,,,,,,1250,,0,0,0,0,0,0,0,,0,,,,0,0
2020-12-25,1568,ＴＰレバレッジダブル,,,0,0,0,40,31030,19840,1,0,280,590,4260,160,31620,-31030,-87.80,-4380,-12.39,6.3,0.02,35340,701263200
2020-12-25,1569,トピックスインバース,,,,,,,,2516,,0,190,550,0,0,0,550,3.13,-190,-1.08,7.5,,17560,44154720
2020-12-25,1570,ＮＦ日経レバ,注喚,,5,0.0184,6.7046,160,205720,27220,1,51202,4005,303400,26246,20936,509120,-205720,-12.49,41887,2.54,3.4,0.60,1647238,44814676580
2020-12-25,1571,ＮＦ日経インバ,,,,,,,,1130,,50,0,31347,0,1610,0,31347,20.36,1660,1.08,12.2,,153975,174031014
2020-12-25,1572,Ｈ株レバレッジダブル,売禁,,,,,,,10280,,0,0,930,0,0,0,930,664.29,0,0,465.0,,140,1421400
2020-12-25,1573,Ｈ株インバース,注喚,,,,,,,6700,,30,0,230,0,50,40,190,29.23,80,12.31,6.8,5.75,650,4346400
2020-12-25,1574,ＭＸＳリスク１０,売禁,,,,,,,1625,,0,0,0,0,0,0,0,,0,,,,0,0
2020-12-25,1575,中国Ａ３００,売禁,,,,,,,784,,0,100,50,0,0,0,50,41.67,-100,-83.33,13.0,,120,93600
2020-12-25,1576,南方Ａ５０,売禁,,,,,,,754,,10,0,10,0,0,0,10,0.57,10,0.57,2.0,,1760,1327040
2020-12-25,1577,ＮＦ日本高配当７０,,,0,0,0,140,2,19440,1,0,0,33,2,0,35,-2,-0.04,-2,-0.04,9.2,0.94,5265,102303850
2020-12-25,1578,上場２２５Ｍ,,,0,0,0,60,26,2136,1,0,0,485,0,0,511,-26,-8.23,0,0,91.6,0.95,316,675048
2020-12-25,1579,日経レバレッジダブル,,,1,0.0034,1.2591,58,65540,28990,1,120,0,18130,2860,650,83670,-65540,-102.23,-2090,-3.26,12.5,0.22,64110,1857266400
2020-12-25,1580,２２５インバース,,,,,,,,3010,,0,600,2800,0,0,1000,1800,32.55,-600,-10.85,12.0,2.80,5530,16654700
2020-12-25,1584,ＫＯＤＥＸサムスン株,売禁,,,,,,,894,,0,0,0,0,0,0,0,0,0,0,2.1,,250,217650
2020-12-25,1585,ダイワＥＸ－Ｆ,,,,,,,,1412,,0,0,0,0,0,0,0,,0,,1.0,,0,0
2020-12-25,1586,上場ＴＰＸ除く金融,,,,,,,,1584,,0,0,0,0,0,0,0,0,0,0,2.0,,35,54954
2020-12-25,1591,ＮＦＪＰＸ４００,,,0,0,0,70,544,16100,1,0,0,10,7,0,554,-544,-116.74,-7,-1.50,11.7,0.02,466,7509950
2020-12-25,1592,上場ＪＰＸ日経４００,,,,,,60,0,1482,,3,0,548,3,0,548,0,0,0,0,11.9,1.00,1920,2845528
2020-12-25,1593,ＭＸＳ４００,,,5,0.0302,11.0339,70,160,16540,1,0,0,90,0,0,250,-160,-3.41,0,0,32.6,0.36,4697,77696930
2020-12-25,1595,ＮＺＡＭ　Ｊリート,,,,,,,,1765,,0,0,0,0,20,0,0,0,20,0.00,5.0,,418290,743273410
2020-12-25,1596,ＮＺＡＭ　Ｅｘ―Ｆ,,,,,,,,1591,,0,0,0,0,0,0,0,0,0,0,,,10,15910
2020-12-25,1597,ＭＸＳ　Ｊリート,,,,,,,,1766,,0,0,300,0,0,50,250,1.70,0,0,50.0,6.00,14730,26102340
2020-12-25,1598,ＮＦＲＮファンダ,,,,,,,,17230,,0,0,0,0,0,0,0,0,0,0,,,2,34460
2020-12-25,1599,大和ＪＰＸ日経４００,,,,,,,,16370,,0,0,0,0,0,0,0,0,0,0,,,10,163700
2020-12-25,1605,国際帝石,,,,,,,,578,,151600,34200,693600,10400,27000,49600,644000,14.38,134000,2.99,12.6,13.98,4477700,2584510000
2020-12-25,1615,ＮＦ銀行業,,,,,,,,124,,0,43000,495500,0,109900,0,495500,23.79,66900,3.21,11.0,,2083000,256221900
2020-12-25,1617,ＮＦ食品Ｔ１７,,,5,0.0183,6.6923,80,4,27270,1,0,0,1,0,0,5,-4,-66.67,0,0,2.7,0.20,6,162920
2020-12-25,1618,ＮＦエネ資源Ｔ１７,,,,,,,,7760,,0,0,341,0,28,16,325,29.82,28,2.57,27.1,21.31,1090,8482420
2020-12-25,1619,ＮＦ建設資材Ｔ１７,,,5,0.0253,9.2265,70,12,19780,1,0,0,1,0,0,13,-12,-150.00,0,0,76.0,0.08,8,158220
2020-12-25,1620,ＮＦ素材化学Ｔ１７,,,,,,,,26410,,0,0,0,0,0,0,0,0,0,0,2.0,,1,26410
2020-12-25,1621,ＮＦ医薬品Ｔ１７,,,5,0.0205,7.4979,80,1,24340,1,7,0,22,0,0,23,-1,-0.97,7,6.80,11.5,0.96,103,2506070
2020-12-25,1622,ＮＦ自動車Ｔ１７,,,5,0.0255,9.2970,70,21,19630,1,0,0,2,19,0,23,-21,-42.86,-19,-38.78,1.9,0.09,49,960270
2020-12-25,1623,ＮＦ鉄鋼非鉄Ｔ１７,,,,,,70,0,13130,,4,0,12,4,0,12,0,0,0,0,4.7,1.00,140,1836880
2020-12-25,1624,ＮＦ機械Ｔ１７,,,5,0.0131,4.7837,90,63,38150,1,0,0,3,0,0,66,-63,-787.50,0,0,174.5,0.05,8,305100
